word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	word.concentration.7	word.concentration.8	word.concentration.9	word.concentration.10	
9.993056045567261236e+00 9.965994302834797480e+00 9.679564133085154509e+00 9.573350930454315844e+00 9.858960192912334719e+00 9.951658269837112769e+00 9.995240040286166305e+00 9.896960697748035329e+00 9.107267361641380177e+00 9.420418190177560547e+00
9.993536929357183851e+00 9.955639779689175128e+00 9.723095693992505062e+00 9.666336135144632635e+00 9.721758096602238552e+00 8.883538017127364128e+00 9.981139517422320750e+00 9.889775575314120104e+00 8.957873195265758426e+00 9.175422867514656744e+00
9.972622530936806839e+00 9.886001896150663271e+00 9.793924462733338387e+00 9.627859533625169774e+00 9.809280715417791896e+00 9.241810939965956706e+00 9.975476214798266739e+00 9.883263193847881212e+00 9.074488201436491153e+00 9.554493922571175801e+00
9.948110010092632294e+00 9.866754210187856700e+00 9.840719093813040885e+00 9.794672509124923820e+00 9.690799579611761416e+00 7.988320453801090792e+00 9.947208481237860056e+00 9.946929127191401321e+00 6.701829422302388650e+00 8.943428039335604041e+00
9.958999689700808844e+00 9.888950263083078340e+00 9.840048374358961070e+00 9.887866343742249597e+00 9.715156248270485406e+00 8.622827562153265291e+00 9.972194861459504622e+00 8.894305348225847396e+00 9.320028965219830042e+00 9.082411743468036036e+00
9.909364910377043145e+00 9.934306150290787230e+00 9.805953075690700516e+00 9.877935754091614839e+00 9.573603740961061703e+00 9.460034611720971043e+00 9.961492166087936084e+00 8.438462604218530672e+00 8.865282099154729423e+00 9.476058998165219904e+00
9.878749890524314736e+00 9.976777489296498658e+00 9.861184683125973294e+00 9.732647657562496946e+00 9.573684086877209509e+00 8.581001747459000129e+00 9.953571509155006325e+00 9.218032287806018132e+00 7.053845034127125935e+00 8.661286045879284856e+00
9.958805638029700091e+00 9.991280217637386940e+00 9.490549655508328186e+00 9.760623079188485818e+00 9.670181701265596175e+00 8.948888257839849203e+00 9.977467026574920794e+00 9.572517554369982307e+00 8.472302063532596961e+00 9.990657971707399554e+00
9.974718217210897464e+00 9.992860326352104750e+00 9.592133060336426098e+00 9.724986368810810689e+00 9.965958082457797573e+00 9.204102070566019478e+00 9.938945814546965352e+00 9.943794445084185085e+00 8.044512923230486834e+00 9.993025036751939538e+00
9.952928835977493449e+00 9.970594479521535547e+00 9.550843801933668331e+00 9.303090030613880401e+00 9.619717692618110050e+00 8.663631054733164305e+00 9.922081649173863482e+00 9.858851054810569892e+00 8.831233049658415268e+00 8.624583259140774061e+00
9.977790626619537306e+00 9.985980566174065487e+00 9.685962738702892594e+00 9.940453223790212789e+00 9.600029446210157857e+00 9.190651757317654713e+00 9.924407020454664163e+00 9.907364785110020833e+00 9.424389683757901537e+00 9.208505652822216447e+00
9.897193114819231141e+00 9.994745275159115039e+00 8.928554155453095831e+00 9.957920291259798162e+00 9.552679813548699883e+00 8.141606045175008077e+00 9.942037221148472881e+00 9.979019721193058245e+00 8.696401456971873500e+00 9.020333235704832475e+00
9.983383453718442269e+00 9.899721947972444980e+00 9.864217202774074877e+00 9.776323427022564516e+00 9.486586709629618142e+00 9.501579819779557567e+00 9.931630519362757425e+00 9.978945653531168247e+00 8.798741743846022700e+00 9.886116292554707030e+00
9.991844189260525866e+00 9.940048750585480875e+00 9.961786389369335026e+00 9.772729360737590909e+00 9.489200128310793403e+00 9.944834618025808481e+00 9.962953753496000431e+00 9.915575059772240962e+00 9.112759159010304089e+00 9.782172784560083656e+00
9.944642816384423156e+00 9.917360953975178361e+00 9.624694152941151160e+00 9.954376061361401185e+00 9.382869437693344139e+00 9.889057927271029058e+00 9.896735963451558149e+00 9.983678807628638907e+00 9.959675877095186536e+00 9.748414799171349898e+00
9.969963987388590354e+00 9.982279305401448255e+00 9.901438985606862531e+00 9.784771669422276830e+00 9.159292104571589377e+00 9.032113510414108148e+00 9.923097826454149839e+00 9.985812953516079560e+00 9.642854777302844127e+00 9.122368312822494829e+00
9.987397159732879004e+00 9.952995908427382687e+00 9.567260692290401991e+00 9.051296968488998118e+00 8.891558779375202448e+00 9.227728599107877017e+00 9.888860532913868795e+00 9.971617702519067095e+00 9.786517553291080418e+00 9.528201034476120768e+00
9.991711111572193715e+00 9.992488367212152056e+00 9.459132355635050615e+00 9.357881634200396093e+00 8.860612613118561853e+00 9.243897094715654461e+00 9.970655184245432068e+00 9.941689577511311882e+00 9.827707413723063112e+00 9.356177374137196523e+00
9.964845994051136913e+00 9.996597441131861217e+00 9.735774069587545654e+00 9.894338226765151845e+00 9.767644686454104885e+00 8.656004805213665776e+00 9.975861123876800463e+00 9.920679442108808033e+00 9.764868307688983506e+00 9.727052565829517050e+00
9.954674582504580371e+00 9.994220010934776965e+00 9.334175504940604995e+00 9.858366803910850962e+00 9.569893137589083665e+00 8.643602387497246298e+00 9.980975362900887049e+00 9.962562371302215780e+00 9.736960219998781696e+00 9.312091382916070970e+00
9.942852190931466438e+00 9.979427443772420858e+00 9.285089645474206677e+00 9.805929540036778747e+00 9.018988938735004623e+00 9.074361085700575202e+00 9.980780008330004449e+00 9.961156161299900447e+00 8.878223637692910231e+00 9.325404760330496146e+00
9.910345346831300972e+00 9.991494665124104557e+00 9.721146061359119628e+00 9.748329936151078456e+00 9.505110065639792438e+00 8.467728577739265461e+00 9.981074344561575273e+00 9.950631225992101037e+00 9.316009388652437551e+00 9.459312439375999304e+00
9.940672013910923255e+00 9.955474890998310400e+00 9.804834675341735917e+00 9.894310452344837969e+00 9.452330027929528811e+00 8.230635413959634050e+00 9.946126302772137606e+00 9.853499959455792379e+00 9.658344056155595325e+00 8.973968742593250170e+00
9.968177787556848912e+00 9.897593757098469780e+00 9.591782756590442105e+00 9.875794019085814668e+00 9.465551859559894865e+00 7.597701447061515623e+00 9.959556516178368568e+00 9.830629304966487680e+00 7.990420239129781166e+00 9.731909232919196739e+00
9.959627633373351330e+00 9.907483967247680212e+00 9.785493939122970275e+00 9.870028377210063653e+00 9.535046471596851703e+00 8.329233090956833507e+00 9.914627007374454237e+00 9.975901546850096224e+00 9.374182414858603707e+00 8.611060200794137032e+00
9.955077136370444890e+00 9.958787021090936165e+00 9.834167681276893447e+00 9.757415426974997530e+00 9.589142571436333640e+00 7.966320006394925102e+00 9.865162308103402111e+00 9.974978750311455755e+00 9.716593675130186014e+00 9.762997162950618701e+00
9.992504368209901955e+00 9.979434501430693771e+00 9.493659330738912772e+00 9.813647989721230758e+00 9.307072422803701173e+00 9.324310042889392136e+00 9.983679329635272381e+00 9.972643504152472360e+00 9.480545210432378411e+00 8.902873227608701256e+00
9.996374862051503385e+00 9.946857503392850575e+00 9.677409871470324276e+00 9.871010182320128834e+00 9.315599086811644725e+00 8.765209313547508430e+00 9.997860252733525854e+00 9.298258298182714654e+00 9.299441952556165347e+00 8.306281418270936356e+00
9.995980316220970607e+00 9.955677844194859460e+00 9.805057176025202992e+00 9.997613326500317754e+00 9.944604204163166372e+00 8.593798090538205869e+00 9.999250485004530731e+00 9.404867585168394939e+00 9.351632955284957305e+00 8.443409837689893394e+00
9.998931144051686815e+00 9.994946422725814017e+00 9.854466773874612784e+00 9.829980763604122984e+00 9.851207484843170548e+00 9.650315108784727869e+00 9.993457881744808091e+00 9.747196840496734183e+00 6.828020539247694032e+00 8.296438165996814718e+00
9.992476526106319312e+00 9.924476619825798096e+00 9.781969493461309284e+00 9.863876212982027880e+00 9.849184713677988867e+00 9.020078065838061931e+00 9.996408328125667708e+00 9.948006689873368558e+00 8.857040205604741701e+00 9.801308240181068498e+00
9.981653967344575662e+00 9.998423903171618221e+00 9.938412250432920203e+00 9.710869299846587310e+00 9.988535915596976622e+00 9.196591612537968530e+00 9.988745246261991895e+00 9.749136122107222135e+00 8.710220778232137917e+00 9.832191735790843268e+00
9.978564324844180433e+00 9.966799733367617264e+00 9.509281801320229377e+00 9.120866354409209009e+00 9.817663341153426870e+00 9.650814710160352305e+00 9.968346306018890601e+00 9.719868767375263729e+00 8.879447653453325984e+00 9.246856448966790154e+00
9.991531467993409521e+00 9.990144691632337981e+00 9.436820553238751685e+00 9.443415072073269911e+00 9.949031229682622879e+00 9.681288503917382826e+00 9.973665199397585113e+00 9.698190127777442271e+00 9.447748554136154553e+00 8.537379097458405397e+00
9.965728468370993909e+00 9.960466589763154133e+00 9.264258661490632818e+00 9.688082409034709741e+00 9.946918114149145396e+00 9.896456633457198393e+00 9.953755305924177677e+00 9.464148793356795153e+00 9.246440769648991420e+00 9.876715955345346742e+00
9.987150565158231075e+00 9.986014723036085172e+00 8.811808352408162293e+00 9.693987606169438109e+00 9.780559464318910656e+00 9.093281815190865203e+00 9.969285301482857520e+00 9.981167758152386327e+00 9.748044246629540055e+00 9.593739874255334144e+00
9.922903892130399583e+00 9.986162955785442108e+00 9.923606219978653442e+00 9.330917364195720154e+00 9.765270409174821253e+00 9.549800232080469797e+00 9.992038510772795590e+00 9.748358018771932976e+00 9.911964464875444136e+00 9.953882031581549938e+00
9.932316977598432572e+00 9.985254593614378393e+00 9.994950495121289080e+00 9.566139103201424021e+00 9.554446323628624782e+00 9.512278635767772883e+00 9.991037146444035955e+00 9.767805557541196393e+00 9.810282123539787236e+00 9.592513698031886804e+00
9.986724521527076348e+00 9.993154116650758922e+00 9.482355044256435050e+00 9.953658336281097974e+00 9.553970071633148820e+00 9.094587481133356022e+00 9.962286408395970128e+00 9.865808419719918732e+00 9.758514761921198044e+00 8.478288753977347270e+00
9.994972112509376672e+00 9.979079491922291822e+00 9.865123398378457864e+00 9.983489354986256004e+00 9.432661651221280863e+00 9.891461169721768698e+00 9.938162336172101874e+00 9.806167696639276343e+00 9.509774045580980939e+00 9.022403207792484281e+00
9.998295756284464986e+00 9.987062126597676226e+00 9.954965672834802604e+00 9.880057597912905720e+00 9.817494408509350734e+00 9.104115428974001389e+00 9.977288084902625087e+00 9.771647443069726435e+00 7.199199546952195661e+00 9.178189225554273634e+00
9.994468800313686785e+00 9.989103050791396043e+00 9.956507074587646500e+00 9.978407046508484868e+00 9.670710618418503657e+00 9.556796263250348034e+00 9.984842354642958995e+00 9.882611409890312615e+00 9.954664840690899297e+00 8.833672099451861826e+00
9.951634923419183210e+00 9.992809600164910933e+00 9.971277993603475664e+00 9.954813345167757177e+00 9.851741684718870573e+00 9.739371036663451164e+00 9.970222246658932974e+00 9.983726678544002198e+00 9.639895444567558869e+00 9.736615210308400492e+00
9.975000168965427960e+00 9.998747829571573931e+00 9.813393095500316576e+00 9.988552891160725977e+00 9.852459377281562070e+00 9.407760684907723103e+00 9.971208950733547738e+00 9.707490854984508033e+00 9.021097913485208508e+00 9.202421929480037122e+00
9.935301824724767528e+00 9.953314105503110909e+00 9.923432544859132065e+00 9.973873880126417291e+00 9.831759822583885366e+00 8.466622478419974840e+00 9.966265490285604045e+00 9.489762183046778432e+00 9.925818589228882161e+00 9.038247829103500663e+00
9.957739700210055389e+00 9.956123711940566778e+00 9.930657764554208455e+00 9.481894114473732316e+00 9.593692572675585950e+00 8.451436804485815912e+00 9.996951419722405419e+00 9.897416297632744886e+00 9.472322253515045531e+00 9.915305055258869515e+00
9.910769339873395367e+00 9.925003903622528156e+00 9.805729045766764074e+00 9.583819289521018803e+00 9.840395522599338918e+00 9.059081537657881711e+00 9.886867715390476263e+00 9.960378322742007740e+00 8.967752508046682891e+00 9.687674717506594035e+00
9.971078669317449794e+00 9.983813716521309445e+00 9.984902537320182958e+00 9.924531263181602725e+00 9.878028111931707045e+00 8.874822275535461102e+00 9.997828079629918818e+00 9.977619419235880471e+00 8.833223865669069141e+00 9.537896634282093444e+00
9.965223768528714388e+00 9.999917560412908912e+00 9.957418070482557226e+00 9.897285734134891655e+00 9.301317595754042600e+00 9.346045721734320466e+00 9.985433304389715659e+00 9.968901689941466415e+00 9.364122412278574004e+00 8.870103188436704755e+00
9.992755821982875375e+00 9.997773736651772936e+00 9.653834452965762480e+00 9.584121587314609059e+00 8.703776432908709282e+00 9.823094329843879535e+00 9.954593083792481423e+00 9.915556242351101446e+00 9.856339307055632659e+00 8.981092056436388305e+00
9.991090181588631935e+00 9.969612782386880312e+00 9.440707361211897464e+00 9.544585870986081133e+00 9.680588687951358295e+00 9.322103615605961124e+00 9.978966191302516719e+00 9.709937517730024226e+00 9.765149740566185343e+00 8.003393608325104935e+00
9.928066707212016340e+00 9.966171740549560454e+00 9.892283640336257733e+00 9.963060216005525049e+00 9.532008554854476401e+00 7.992081638003405430e+00 9.972881985722620968e+00 9.556365087912661593e+00 9.807166405813569909e+00 7.622562863575028658e+00
9.930445714230067722e+00 9.969430552652603694e+00 9.727807892449140681e+00 9.999425724487258194e+00 9.516107862466071765e+00 8.314467173963301150e+00 9.974318740273535155e+00 9.949252917311206090e+00 9.479484458677466918e+00 8.115255435514487914e+00
9.935498781510917254e+00 9.972525007993985113e+00 9.633662531748079516e+00 9.929274830095367932e+00 9.828830460987401096e+00 9.119091787341185196e+00 9.991481203359681373e+00 9.925522048499754391e+00 9.057228717506283999e+00 7.200099045612780024e+00
9.908586469698780874e+00 9.953539710344436742e+00 9.488325713655790139e+00 9.989164815125347374e+00 9.929280866260373983e+00 9.007779715179021096e+00 9.910718300511494050e+00 9.932716659788329849e+00 9.768745341131079840e+00 7.901185488183353200e+00
9.813980484655559167e+00 9.922785652414798818e+00 9.548233637153344944e+00 9.905746619607938896e+00 8.895430106624392153e+00 8.657237767826149621e+00 9.807459318654569103e+00 9.922660141053508909e+00 7.732895444291998821e+00 9.030673748739509676e+00
9.810727722314673827e+00 9.951193023173292573e+00 9.200331386889622820e+00 9.655183319788571694e+00 9.040356312943464090e+00 9.972914873236911504e+00 9.858044836590121207e+00 9.909240124178452902e+00 8.810908941121887494e+00 9.026376348633846192e+00
9.830436625781649340e+00 9.999784279806041454e+00 9.902447364765759374e+00 9.611183146539241662e+00 9.582700157909949112e+00 9.902947122217634401e+00 9.928159289128329235e+00 9.870734990714218782e+00 9.017825114029276889e+00 9.668248382414880382e+00
9.859132339717611160e+00 9.997572471215196543e+00 9.671971328408162094e+00 9.944848842788598375e+00 9.786182472325585024e+00 8.210167216546560454e+00 9.978564188811999358e+00 9.978379557543373579e+00 8.924023728191109228e+00 9.736719190839412619e+00
9.853417295416996069e+00 9.993563736345022264e+00 9.998213939843797249e+00 9.989012579605017095e+00 9.661176315257469227e+00 8.865125078595632147e+00 9.995670516782544368e+00 9.970077421509968119e+00 8.174184310495874684e+00 9.876793849602909958e+00
9.934786590033583664e+00 9.985304249567526824e+00 9.884617303932627053e+00 9.986660657897321158e+00 9.965073771620501120e+00 9.386363003163497254e+00 9.974146056035037233e+00 9.888553754143435626e+00 8.721143050402968555e+00 8.917088880792874761e+00
9.925531372689702536e+00 9.966266711003061829e+00 9.860937591423565962e+00 9.987929521987009451e+00 9.802601254194465596e+00 8.859239533298012503e+00 9.977324230526582127e+00 9.836956809352603415e+00 8.909325602276831901e+00 9.315559632540383106e+00
9.966209400226928139e+00 9.959056032077176823e+00 9.765045652691663136e+00 9.643582582103507050e+00 9.241891881787067220e+00 9.665127203895536923e+00 9.971851283982807956e+00 9.833974310339492320e+00 8.887289764599350050e+00 8.565485476954640021e+00
9.974287101200907557e+00 9.899014878319171373e+00 9.829161424091175547e+00 9.972850595802785989e+00 9.273956559647674069e+00 9.145563355123950799e+00 9.972430261486593395e+00 9.833278062108416151e+00 8.218655763800734704e+00 9.739233993357080621e+00
9.975658063138364895e+00 9.972509875162870685e+00 9.983840098527709372e+00 9.727410392594064703e+00 9.565676016073956234e+00 9.656080029118545127e+00 9.860256194216086456e+00 9.739253724845857718e+00 9.099654353074850377e+00 9.748994653695985946e+00
9.975907977765308132e+00 9.924920279906535470e+00 9.985266771022686783e+00 9.670676537600472855e+00 9.604715620837735557e+00 9.861510287348785653e+00 9.904583802800321024e+00 9.947412334922159260e+00 8.850516791410505846e+00 9.123549839271429818e+00
