log.prior	log.likelihood	log.likelihood.test.set
-1.526740799808866723e+04 -1.614812724814219291e+04 -2.602676266589629904e+03
-1.528248196951336286e+04 -1.614603474609630575e+04 -2.605992790760617027e+03
-1.529476464958759425e+04 -1.614863885394425051e+04 -2.598783612912784065e+03
-1.532817181389630605e+04 -1.613509390096643983e+04 -2.601560160212467963e+03
-1.534204996043680148e+04 -1.613158109862484889e+04 -2.600128356993316629e+03
-1.532133024082068187e+04 -1.613123067915352840e+04 -2.602379229897784626e+03
-1.532574544545403842e+04 -1.613120085246233248e+04 -2.608168997561317610e+03
-1.529065554183376480e+04 -1.613293616519075840e+04 -2.605585225148232894e+03
-1.526250749553014793e+04 -1.613362068367814391e+04 -2.600497598967358954e+03
-1.525913431459007552e+04 -1.612811277630940094e+04 -2.601610304819545490e+03
-1.524260159318222213e+04 -1.613323768425600792e+04 -2.598784073551773872e+03
-1.521886893100581074e+04 -1.613986341974001880e+04 -2.608042010013426989e+03
-1.520469768664167350e+04 -1.613251406314284395e+04 -2.599879347064798822e+03
-1.520559947825948257e+04 -1.613788410555896371e+04 -2.606854248387520784e+03
-1.523579235439144395e+04 -1.613091842808825277e+04 -2.604020773687685505e+03
-1.522378417172463924e+04 -1.612745860159139556e+04 -2.601034068101173943e+03
-1.519576697033882010e+04 -1.613990570702342666e+04 -2.604366342163175887e+03
-1.518817890464601987e+04 -1.614798848653049754e+04 -2.610328520326105718e+03
-1.519648272208110211e+04 -1.613626425304181794e+04 -2.603761356326390342e+03
-1.519285886015564938e+04 -1.615024351981673681e+04 -2.607788337388389209e+03
-1.519877737153330963e+04 -1.614550105836356670e+04 -2.606396886429401093e+03
-1.518256326725503641e+04 -1.614230494985489895e+04 -2.605606432187180872e+03
-1.517784123078778066e+04 -1.615244699075162316e+04 -2.600339099904655086e+03
-1.517608500235685642e+04 -1.614537704631849192e+04 -2.609967652457686654e+03
-1.516347204902812337e+04 -1.613673122908254481e+04 -2.608001573992567046e+03
-1.514122733881186468e+04 -1.613546686101605337e+04 -2.611488537527294739e+03
-1.514932679098275912e+04 -1.613016245381107728e+04 -2.609843526076773287e+03
-1.515353154350479963e+04 -1.613605355172306372e+04 -2.607174285660606529e+03
-1.517303440647189382e+04 -1.612497848897089170e+04 -2.605840107693740720e+03
-1.519045756083996639e+04 -1.613328541103852876e+04 -2.610232700288183878e+03
-1.516771716407312670e+04 -1.613442675395008700e+04 -2.609203799744666867e+03
-1.515773073616351576e+04 -1.613688994350956091e+04 -2.610310962499209836e+03
-1.515877259667098406e+04 -1.613405067091198725e+04 -2.609627219417990545e+03
-1.518714294019487352e+04 -1.614044134482189475e+04 -2.614425680991508216e+03
-1.518752446067081655e+04 -1.614129896040680615e+04 -2.617265185839971764e+03
-1.520026097399255013e+04 -1.613744975882947256e+04 -2.610626381755876082e+03
-1.519436636674455440e+04 -1.613404257469964978e+04 -2.608248268570107939e+03
-1.518170628210769246e+04 -1.614745637064340190e+04 -2.614972438617384796e+03
-1.519053990878824698e+04 -1.614417687977091191e+04 -2.617587661657261378e+03
-1.515821045901170328e+04 -1.614773893315827445e+04 -2.621230716990733526e+03
-1.516239508693774587e+04 -1.614941278460412832e+04 -2.619006727945865350e+03
-1.515955528831072843e+04 -1.614364180657221914e+04 -2.613268216212411062e+03
-1.515135823913734566e+04 -1.614924435955688568e+04 -2.612418087870867112e+03
-1.515413678268774675e+04 -1.614730687845773537e+04 -2.610589326540602997e+03
-1.516393264082056521e+04 -1.614163121808993310e+04 -2.608850418644699857e+03
-1.516795995882202806e+04 -1.613755418263777392e+04 -2.608767984727120165e+03
-1.515310241862053954e+04 -1.614922868669495620e+04 -2.610304352720364932e+03
-1.518071604421217489e+04 -1.615284265407409657e+04 -2.611345863073103828e+03
-1.517769297878147154e+04 -1.614381743119973544e+04 -2.609368971619439890e+03
-1.518656900600667177e+04 -1.614195370891545645e+04 -2.609401171187806540e+03
-1.519638904271621868e+04 -1.614336441077693598e+04 -2.610450813836978796e+03
-1.519886900366169721e+04 -1.615030143403698276e+04 -2.607049157139204908e+03
-1.520258324562204871e+04 -1.614991490406326375e+04 -2.598833912583043912e+03
-1.521708310206994975e+04 -1.614680059098569836e+04 -2.600617857310256113e+03
-1.523559806476844460e+04 -1.615250297521988796e+04 -2.602330856752456384e+03
-1.524003122540529148e+04 -1.614325133137449120e+04 -2.599882337855562582e+03
-1.522520072416696530e+04 -1.615312698329906561e+04 -2.599496005697654709e+03
-1.524294112618132931e+04 -1.614108229706158636e+04 -2.597126443382676825e+03
-1.526454916708831297e+04 -1.613405591781174917e+04 -2.597711656329961897e+03
-1.528044834085795810e+04 -1.612410020185265603e+04 -2.603361648732451158e+03
-1.526368543075576963e+04 -1.613814732610712963e+04 -2.598251263952978206e+03
-1.526250526656463626e+04 -1.613174170120212148e+04 -2.594153774105407592e+03
-1.526670029491764035e+04 -1.612911408457263315e+04 -2.599153642301293530e+03
-1.526155781990094147e+04 -1.613546018063620068e+04 -2.603320259212763176e+03
-1.528143893918434696e+04 -1.612426470691203758e+04 -2.597445140984488262e+03
-1.525612357321998388e+04 -1.613623783242872742e+04 -2.605882586736620397e+03
-1.523428466928544731e+04 -1.613986525837198678e+04 -2.607957322120111712e+03
-1.522383651621362696e+04 -1.614531219172951751e+04 -2.606154550552685123e+03
-1.521021605009489940e+04 -1.615145409879007457e+04 -2.612954274173704562e+03
-1.521713555871716744e+04 -1.614268841918667749e+04 -2.610223168224312758e+03
-1.522338300481531041e+04 -1.612927440310052407e+04 -2.602817492111115826e+03
-1.524443387941182846e+04 -1.614399840278175725e+04 -2.602709347048161817e+03
-1.525865086541264827e+04 -1.613322463450527175e+04 -2.599986845251568411e+03
-1.525953397805753048e+04 -1.612679409635557386e+04 -2.596627054913689790e+03
-1.524527000410235451e+04 -1.611972255060113821e+04 -2.596377282680560256e+03
-1.521210358601901680e+04 -1.611891240871922491e+04 -2.597940024838612317e+03
-1.520014697679433266e+04 -1.611195690826489590e+04 -2.595071269369154834e+03
-1.519000126686980002e+04 -1.612637985580812165e+04 -2.594237991905421040e+03
-1.516123001124526127e+04 -1.612851912698054366e+04 -2.606630655761620346e+03
-1.516192220675227145e+04 -1.612256320768113801e+04 -2.600427878851199239e+03
-1.516319030344119165e+04 -1.612001084452765826e+04 -2.601131840187439593e+03
-1.515086811098793987e+04 -1.611495894377375407e+04 -2.604930834123702880e+03
-1.513640554684128620e+04 -1.612336416613129768e+04 -2.607242778865451328e+03
-1.514068818060092053e+04 -1.612071125084040250e+04 -2.606638068353540802e+03
-1.513657480983036658e+04 -1.611943008708675188e+04 -2.608245499498886147e+03
-1.514681265388130487e+04 -1.612338995231211811e+04 -2.611653554952648847e+03
-1.515984331990765531e+04 -1.612032850760821020e+04 -2.610367327878802826e+03
-1.516488332426226407e+04 -1.612552926839310021e+04 -2.609692656399821317e+03
-1.518927181107969045e+04 -1.611438640338509867e+04 -2.617212412254511946e+03
-1.516274790709451008e+04 -1.612648081934373840e+04 -2.613820005135068186e+03
-1.518010350240347543e+04 -1.612743755755753591e+04 -2.614454296483900180e+03
-1.521537527540904557e+04 -1.611718324454771573e+04 -2.614364681674410804e+03
-1.521807658485248248e+04 -1.611478586712468132e+04 -2.612133130686575441e+03
-1.522034192193435774e+04 -1.611381269977451848e+04 -2.614409684462487348e+03
-1.523602707099077452e+04 -1.610537529206562249e+04 -2.615135089878156123e+03
-1.522202071937784422e+04 -1.612313982811265305e+04 -2.619115883381432013e+03
-1.521721735995812560e+04 -1.612182540441039419e+04 -2.620664103827900362e+03
-1.522484832663038469e+04 -1.612210191278740967e+04 -2.619518188886588632e+03
-1.522258090038755472e+04 -1.612329402469149682e+04 -2.621458009362283065e+03
-1.522207251791137787e+04 -1.613002429241199934e+04 -2.603007753340801628e+03
-1.520659468997022668e+04 -1.612707601260103547e+04 -2.614830911227272281e+03
-1.522782338004836311e+04 -1.611896243437947487e+04 -2.613039987280823880e+03
-1.521116473390979627e+04 -1.612842441153400432e+04 -2.611037673920106499e+03
-1.521089431145457638e+04 -1.613141407949402310e+04 -2.607631975597059409e+03
-1.521622497228443717e+04 -1.612952463841686404e+04 -2.613958592304003105e+03
-1.522050842716177249e+04 -1.611492929038163493e+04 -2.609522312755330859e+03
-1.521974161196779096e+04 -1.611587657188089361e+04 -2.611619909861536598e+03
-1.523657425062573020e+04 -1.611866972881725815e+04 -2.604918592073756827e+03
-1.525529748685321647e+04 -1.611727098641835255e+04 -2.604947559114348223e+03
-1.525078168066001308e+04 -1.612293921294305983e+04 -2.599789666155436407e+03
-1.525806564143529249e+04 -1.612514056597879608e+04 -2.601005611375475837e+03
-1.522767271074687596e+04 -1.612006477091296802e+04 -2.604395060956857378e+03
-1.520901461941110938e+04 -1.612632293869855494e+04 -2.605865837535766786e+03
-1.519711131323505288e+04 -1.611180561886006035e+04 -2.609167038635487188e+03
-1.519823457327548385e+04 -1.611730513531993347e+04 -2.609437619624907711e+03
-1.521142377421683705e+04 -1.611663701250652048e+04 -2.604783229595119792e+03
-1.518967159745469326e+04 -1.612159791161509929e+04 -2.603081369596066452e+03
-1.520197315813151181e+04 -1.611896295688369355e+04 -2.605493828563070565e+03
-1.518939412011045169e+04 -1.612731279556919799e+04 -2.605657343796587611e+03
-1.517434706843815184e+04 -1.613136021539637477e+04 -2.604780641097747775e+03
-1.519701744847943519e+04 -1.613278941596336881e+04 -2.609472685747709420e+03
-1.519651018906745412e+04 -1.612960442926056203e+04 -2.607715234741910535e+03
-1.520049298802801241e+04 -1.612684038098462770e+04 -2.611227627947629117e+03
-1.519261722161379839e+04 -1.612218441929042092e+04 -2.608400455246091042e+03
-1.517525270534130505e+04 -1.612088444875404093e+04 -2.606466894445010439e+03
-1.516902031107504081e+04 -1.612542374858338007e+04 -2.604942086780285081e+03
-1.516483977807948395e+04 -1.612683880722864342e+04 -2.608139675714971872e+03
-1.517626396822871720e+04 -1.612588293602321392e+04 -2.609405010807701274e+03
-1.518457955066087379e+04 -1.612324704129386191e+04 -2.610152996807402815e+03
-1.517869996736657595e+04 -1.612401532785201562e+04 -2.606751314716984780e+03
-1.518404690951453813e+04 -1.613249754228768506e+04 -2.606311439889976100e+03
-1.518688033266358434e+04 -1.611706904525402024e+04 -2.602987305242561433e+03
-1.520276304570480170e+04 -1.612251190039470384e+04 -2.604308468196561535e+03
-1.521034719092893101e+04 -1.612301665637956830e+04 -2.605493080488474789e+03
-1.521763210472537139e+04 -1.611621292098511185e+04 -2.606866126344361874e+03
-1.521885863862367478e+04 -1.611400975146550445e+04 -2.602448812009539779e+03
-1.519743278117073169e+04 -1.612008083918042394e+04 -2.603316756049251126e+03
-1.517307514055273350e+04 -1.612337093919290965e+04 -2.607451810387304704e+03
-1.518873918723668248e+04 -1.611572335051581103e+04 -2.608094073374686559e+03
-1.519465712286620874e+04 -1.611265856111088760e+04 -2.607612862042424695e+03
-1.519202652366512302e+04 -1.611484926736421949e+04 -2.610689713730205312e+03
-1.520732772831033799e+04 -1.611892964215475149e+04 -2.612664762559654264e+03
-1.522946822652413175e+04 -1.611692487784098921e+04 -2.607693756283846596e+03
-1.524421560905077240e+04 -1.612110214850667217e+04 -2.598840561300104127e+03
-1.524231460316521043e+04 -1.612634512312899642e+04 -2.607711164218181693e+03
-1.524945681274846538e+04 -1.613419278959074290e+04 -2.600600541833975967e+03
-1.525867852837128885e+04 -1.614200877404849234e+04 -2.599996724754578736e+03
-1.525831999935037129e+04 -1.612860293165977782e+04 -2.599199139013038803e+03
-1.526472453302409667e+04 -1.613185846990882783e+04 -2.600718311773124697e+03
-1.525616034558137835e+04 -1.612550679443066838e+04 -2.595886102930117431e+03
-1.522507374464483473e+04 -1.613238716268700045e+04 -2.592472304086812073e+03
-1.522740768056594607e+04 -1.612560078770660948e+04 -2.592987272877999203e+03
-1.523759814270146489e+04 -1.613366238596153198e+04 -2.594408382024991624e+03
-1.522089190542832148e+04 -1.613031721332005873e+04 -2.596420519679603785e+03
-1.520878427839600772e+04 -1.613784879206891856e+04 -2.593162287867151463e+03
-1.521854559996310854e+04 -1.612973319197422279e+04 -2.600239117993974105e+03
-1.520394365620320605e+04 -1.613090115707182849e+04 -2.605703805829008161e+03
-1.522814118351474099e+04 -1.612763287685860269e+04 -2.605585572799595866e+03
-1.520893802618728841e+04 -1.613098078056557461e+04 -2.606567568184525499e+03
-1.522347504555995874e+04 -1.612357288339211664e+04 -2.601347600490408695e+03
-1.521777328420752929e+04 -1.612026716790375394e+04 -2.597412704590828071e+03
-1.521751252376273442e+04 -1.612576504638475672e+04 -2.603314994810789813e+03
-1.519085657330712274e+04 -1.613222474781347046e+04 -2.604179995935489387e+03
-1.521302188941417626e+04 -1.613398896491838786e+04 -2.602948321469601979e+03
-1.518481776376481321e+04 -1.613720989686167923e+04 -2.605688274344533056e+03
-1.516585477504212577e+04 -1.613992381349318021e+04 -2.607505857364989879e+03
-1.514811757615343595e+04 -1.614672957979795683e+04 -2.605194340729527084e+03
-1.516056715684852679e+04 -1.614368453827534904e+04 -2.606036264777503220e+03
-1.519011655788941607e+04 -1.614395908041484654e+04 -2.605890730209801404e+03
-1.518271776860424325e+04 -1.614656251539746518e+04 -2.613909106637218429e+03
-1.518850662031610773e+04 -1.614323154075994717e+04 -2.612385158236283587e+03
-1.518552888927685308e+04 -1.614109501230349633e+04 -2.609887384134118292e+03
-1.516559770900700096e+04 -1.613941098728859833e+04 -2.608644653493401165e+03
-1.514554650066151044e+04 -1.615101658160587795e+04 -2.608638705282472984e+03
-1.514218843924106841e+04 -1.615774773285457377e+04 -2.608212557995428597e+03
-1.513982240699196154e+04 -1.614825491321526715e+04 -2.604342628513034924e+03
-1.516511653969860345e+04 -1.614637380858141842e+04 -2.604930059063110548e+03
-1.519038201885859235e+04 -1.615039669227024206e+04 -2.604070584948597570e+03
-1.518199395836368421e+04 -1.615595033337671703e+04 -2.600643454172984093e+03
-1.520300152445250205e+04 -1.614918850454139101e+04 -2.601232802578111659e+03
-1.521252355296297355e+04 -1.613775087879354578e+04 -2.605025258791533361e+03
-1.524026903346807558e+04 -1.614579947519755115e+04 -2.604566787688191653e+03
-1.522152689278501020e+04 -1.615251822887486560e+04 -2.604747079876486623e+03
-1.523090176439955758e+04 -1.615325839931370137e+04 -2.605089858446986909e+03
-1.521011006700703183e+04 -1.615471627150936001e+04 -2.604942282126452028e+03
-1.520832775811868851e+04 -1.615794583188827164e+04 -2.603708568997233215e+03
-1.520118041307644307e+04 -1.616432616336875981e+04 -2.604399233569889930e+03
-1.521972700775947305e+04 -1.615986129854260798e+04 -2.607176518335464607e+03
-1.524512339859609529e+04 -1.614581182442843237e+04 -2.602942691863417167e+03
-1.524832551940432313e+04 -1.615432612145956227e+04 -2.606181223102356398e+03
-1.528508336807098749e+04 -1.614321783650301586e+04 -2.608026932466402741e+03
-1.528529041060399868e+04 -1.614195860526790602e+04 -2.603452968639391656e+03
-1.530083467059685972e+04 -1.614175837782843519e+04 -2.604698753313142788e+03
-1.526656635617878055e+04 -1.614269119201682042e+04 -2.602053168593288774e+03
-1.526803750844124443e+04 -1.613862583831926167e+04 -2.606429643583288453e+03
-1.525584645900151736e+04 -1.615202864069814132e+04 -2.608246789480538155e+03
-1.524690075329581668e+04 -1.614236878466917551e+04 -2.611778119030499511e+03
-1.527593364473200927e+04 -1.614150777213988476e+04 -2.608146062266646823e+03
-1.526592515925519183e+04 -1.613744061805759884e+04 -2.607112613001644604e+03
-1.523736080309718636e+04 -1.613701529802022924e+04 -2.610095126612862259e+03
-1.525731734713783044e+04 -1.613728481810337325e+04 -2.607811195022963602e+03
-1.525138990218610707e+04 -1.613247766933655112e+04 -2.607622762384027737e+03
-1.527142555037668171e+04 -1.614415148270946156e+04 -2.606735763965135902e+03
-1.529046847764012091e+04 -1.614370460724501936e+04 -2.603876914690809826e+03
-1.529234642012111544e+04 -1.614205971374065848e+04 -2.606163353379491127e+03
-1.532639420907824206e+04 -1.613802145046935038e+04 -2.601533756788674509e+03
-1.532977467742747467e+04 -1.612882296134322678e+04 -2.599937937124749624e+03
-1.532087113896452684e+04 -1.612625580762716345e+04 -2.601571589985420360e+03
-1.533259247190111273e+04 -1.613247979950019908e+04 -2.601196414817481582e+03
-1.531640993096542297e+04 -1.613237545685687837e+04 -2.602215645227037840e+03
-1.532798495446030211e+04 -1.612167106676168805e+04 -2.601762155284781784e+03
-1.536757851687769289e+04 -1.612481391356789391e+04 -2.605794834024394731e+03
-1.534013140835268496e+04 -1.613442216248839031e+04 -2.601437309767721672e+03
-1.530325425481556704e+04 -1.613574642137070805e+04 -2.601296592485292877e+03
-1.528043161460771444e+04 -1.613340714211322484e+04 -2.602265105888845937e+03
-1.527967591148908468e+04 -1.612325814930057822e+04 -2.604678909377291802e+03
-1.530811366829980761e+04 -1.612098023185834973e+04 -2.605633731046479170e+03
-1.528866517497977475e+04 -1.612951041044783233e+04 -2.607957134185826362e+03
-1.527244460355005504e+04 -1.613001774566638960e+04 -2.606644877090393948e+03
-1.528576605104024566e+04 -1.612688197454734654e+04 -2.608195868633499231e+03
-1.526662238002951199e+04 -1.613828970279773785e+04 -2.610950436878063101e+03
-1.525498493445981876e+04 -1.613458308714761370e+04 -2.611754696031890035e+03
-1.524345778938724834e+04 -1.613075166729702505e+04 -2.614061335090765624e+03
-1.523680983994861890e+04 -1.614015161192366759e+04 -2.611708636845378351e+03
-1.523250547934354836e+04 -1.613614332446935805e+04 -2.613085308933988927e+03
-1.525552117992383501e+04 -1.612944581792677855e+04 -2.611416112051439541e+03
-1.524262700427831987e+04 -1.613386783410257522e+04 -2.612741899104647473e+03
-1.522276948209662260e+04 -1.613354273940416715e+04 -2.615596148770120180e+03
-1.523468814626906897e+04 -1.613560242162230134e+04 -2.615634956203247384e+03
-1.523719280005621476e+04 -1.613409989864488489e+04 -2.613379873050867900e+03
-1.523245185079498697e+04 -1.614107996351232214e+04 -2.614811464595602956e+03
-1.520933169038258711e+04 -1.614229787856492840e+04 -2.617979823769865561e+03
-1.523679273331055447e+04 -1.614739282015942808e+04 -2.614553977425148332e+03
-1.525346611565466083e+04 -1.614145262495013230e+04 -2.613130525858719011e+03
-1.525563802752900847e+04 -1.614545504025544687e+04 -2.609103514228811946e+03
-1.524330636472407423e+04 -1.615513329469961536e+04 -2.610250470655765639e+03
-1.523416045554565244e+04 -1.615366568176420697e+04 -2.611027464168958886e+03
-1.525700783418250103e+04 -1.614517224786577935e+04 -2.610390678838843996e+03
-1.526324961456123492e+04 -1.615679803049258408e+04 -2.614264543664008670e+03
-1.524504809341889813e+04 -1.614732140519977111e+04 -2.609503495231383567e+03
-1.524044125873958001e+04 -1.614212346670704392e+04 -2.601020191364180391e+03
-1.524096519797053588e+04 -1.615184309597157699e+04 -2.604421902924042570e+03
-1.522805083864632070e+04 -1.615081714243728675e+04 -2.608766020468822262e+03
-1.524878079621449433e+04 -1.614854612270633879e+04 -2.606010629745402184e+03
-1.525061371515048268e+04 -1.613914474271968720e+04 -2.603276296288524918e+03
-1.524474720878413245e+04 -1.614145512966891511e+04 -2.602965014057880580e+03
-1.521777189367727078e+04 -1.614088048079794680e+04 -2.600309894257336509e+03
-1.524957099710700277e+04 -1.614187075281210491e+04 -2.603608252966263990e+03
-1.527257992703736090e+04 -1.612858927394491730e+04 -2.601218403347540061e+03
-1.528251723033727649e+04 -1.613177923660722809e+04 -2.604715985513873875e+03
-1.528902762373398582e+04 -1.613223607059462665e+04 -2.602594556644435670e+03
-1.529546929062327945e+04 -1.612492781789481523e+04 -2.600626997051720082e+03
-1.531183542046337061e+04 -1.612452083269455761e+04 -2.597013490070322405e+03
-1.530454851104477348e+04 -1.613416272483947250e+04 -2.598908420636234496e+03
-1.530909558711788668e+04 -1.612798342947085439e+04 -2.596875802264858066e+03
-1.528063160911513296e+04 -1.613553892952920251e+04 -2.595554047527428338e+03
-1.527008858122815036e+04 -1.614240962708650295e+04 -2.602296357006182461e+03
-1.527122641985060909e+04 -1.613468673179016332e+04 -2.603031880511141026e+03
-1.527953312245830421e+04 -1.613156404041503265e+04 -2.602799847528387545e+03
-1.528418215269803295e+04 -1.613312684794470260e+04 -2.606080308547906043e+03
-1.526665220086698355e+04 -1.614180820627931462e+04 -2.605948519415829196e+03
-1.523775712748967453e+04 -1.613918178348656147e+04 -2.605173869556388127e+03
-1.524187129387278219e+04 -1.613265390051848954e+04 -2.598970642397079246e+03
-1.520705024889472224e+04 -1.613782171441815626e+04 -2.601943955949740939e+03
-1.519582255558550423e+04 -1.615163261334377057e+04 -2.602606252301115092e+03
-1.518888754804627570e+04 -1.615543743904657276e+04 -2.602779079352989356e+03
-1.516335972827681326e+04 -1.615246800573775909e+04 -2.604280677422008011e+03
-1.517388367140182163e+04 -1.614012817604502925e+04 -2.606444642925267090e+03
-1.515753032066835112e+04 -1.614836245345288989e+04 -2.610828801669692893e+03
-1.516585153433194137e+04 -1.615101929092152568e+04 -2.607793684413776646e+03
-1.515408613402774427e+04 -1.615394651155548127e+04 -2.614438663862284557e+03
-1.514046756565027317e+04 -1.615443122469337504e+04 -2.610019775893922088e+03
-1.512224200958181609e+04 -1.615403978896751505e+04 -2.610650921000292328e+03
-1.511231503547051761e+04 -1.614308132298410419e+04 -2.610910251686999345e+03
-1.509451618364757815e+04 -1.613911783360769186e+04 -2.612168818890477723e+03
-1.510741793551700175e+04 -1.614715613849773945e+04 -2.612060086147429502e+03
-1.507508245362442904e+04 -1.615297304472961696e+04 -2.616901749222601211e+03
-1.508411970036147795e+04 -1.614857747331389510e+04 -2.619398913155388982e+03
-1.507151142057775178e+04 -1.615065053611758594e+04 -2.617032038019223364e+03
-1.507358840111736208e+04 -1.615267523205414727e+04 -2.614673459998676663e+03
-1.506915624267918065e+04 -1.614816095894038153e+04 -2.614360541396288681e+03
-1.506863288366465895e+04 -1.614697799327652501e+04 -2.614817271318845542e+03
-1.506678467613177054e+04 -1.615276246824330519e+04 -2.616661131974872205e+03
-1.505574701045284019e+04 -1.614946299955310133e+04 -2.609520148702665665e+03
-1.505204332689003240e+04 -1.613756943822828907e+04 -2.609244441622242448e+03
-1.502924441975608715e+04 -1.613858073626599253e+04 -2.608154892603830831e+03
-1.505843361910794010e+04 -1.615344496004091343e+04 -2.614102222535476358e+03
-1.507547785951045626e+04 -1.615033060092941196e+04 -2.606736429913672964e+03
-1.507382214397534335e+04 -1.615263855598758892e+04 -2.605845903923729111e+03
-1.506467233479901370e+04 -1.615599493131904092e+04 -2.607852395449604046e+03
-1.506148539920502662e+04 -1.615514060380756382e+04 -2.608641744710817420e+03
-1.504548496440804047e+04 -1.613869570881778236e+04 -2.603708106473342923e+03
-1.506289219685971148e+04 -1.613113411269729659e+04 -2.605684346712136630e+03
-1.508442547514621947e+04 -1.614251542224408513e+04 -2.607084905641972000e+03
-1.507831152398624181e+04 -1.614469657543406174e+04 -2.605177213569345440e+03
-1.510307131661174753e+04 -1.615400473093365326e+04 -2.606329887596999470e+03
-1.510859781263708828e+04 -1.614002896480563504e+04 -2.606468720155942719e+03
-1.509916118904283394e+04 -1.614112783945283991e+04 -2.606177624146776907e+03
-1.511233561726957305e+04 -1.614403821971181969e+04 -2.605951113659386465e+03
-1.514196038720892830e+04 -1.613763899161969857e+04 -2.605534193867109025e+03
-1.515541640127442952e+04 -1.613572734629433216e+04 -2.606706764246376224e+03
-1.517152453949348819e+04 -1.613523417718790915e+04 -2.602570183653886033e+03
-1.516000364458251715e+04 -1.614317965835108589e+04 -2.605151510387054259e+03
-1.518009942197245437e+04 -1.614618921033895094e+04 -2.606463262269432107e+03
-1.519615988307164298e+04 -1.613585611372916901e+04 -2.606623111508988131e+03
-1.519926121801892259e+04 -1.612627316201415124e+04 -2.605570956390246010e+03
-1.520573058216379650e+04 -1.612705824918636608e+04 -2.605630380898919157e+03
-1.521147375105501123e+04 -1.613151498368129251e+04 -2.601850181132741454e+03
-1.520610271412811198e+04 -1.612715226609809906e+04 -2.601852967905624155e+03
-1.520600365867977962e+04 -1.612554179079114328e+04 -2.603684730609041708e+03
-1.518519007068934297e+04 -1.612518280637501084e+04 -2.600425412840958870e+03
-1.517545015432624132e+04 -1.612691631498316565e+04 -2.602119280713332955e+03
-1.517229300480593884e+04 -1.612807692935196610e+04 -2.604425726275633224e+03
-1.515934299267121969e+04 -1.613278339560884342e+04 -2.601299602273473738e+03
-1.516595959677209612e+04 -1.613510448351772538e+04 -2.601535856023253928e+03
-1.517120943935022115e+04 -1.612975511346611893e+04 -2.600516799133894892e+03
-1.515797798461720959e+04 -1.614010293728973193e+04 -2.605721782984599486e+03
-1.516045662684307536e+04 -1.614367776254658020e+04 -2.606190505900006428e+03
-1.517322880924855053e+04 -1.614914061024281182e+04 -2.606533205956663551e+03
-1.518478745248714222e+04 -1.614647076200854099e+04 -2.601375353683359663e+03
-1.521476984511092633e+04 -1.613510086840611257e+04 -2.602046609602331046e+03
-1.519720128516127443e+04 -1.614665398313827791e+04 -2.601751682166693627e+03
-1.517655209275542438e+04 -1.614459580245711186e+04 -2.602063209584555807e+03
-1.516770593141265635e+04 -1.614558825005170002e+04 -2.604590116080628832e+03
-1.516723906026374971e+04 -1.615213472393904885e+04 -2.602981922334476621e+03
-1.515734680343430955e+04 -1.614300943778134751e+04 -2.601579115708299014e+03
-1.515363477575881188e+04 -1.613926002032219913e+04 -2.598408217598247575e+03
-1.515985897162072797e+04 -1.613627057652611984e+04 -2.597579156453430642e+03
-1.519253563034865329e+04 -1.613322059618846470e+04 -2.597008316753306644e+03
-1.519268442301904543e+04 -1.612186072767772566e+04 -2.596697448776761576e+03
-1.518429762429325820e+04 -1.613138635462308048e+04 -2.593714458549237406e+03
-1.515353303868173680e+04 -1.614368698858392963e+04 -2.596971165981809918e+03
-1.517312006061293505e+04 -1.613324829150123878e+04 -2.597355312128069272e+03
-1.513824406169088797e+04 -1.613502526844537169e+04 -2.602694960400803211e+03
-1.511955674554280995e+04 -1.614578356957893084e+04 -2.603652261877556157e+03
-1.516275133557031768e+04 -1.613936953591259771e+04 -2.602397184560707956e+03
-1.518948583858515485e+04 -1.613029098777122272e+04 -2.601648909901509796e+03
-1.519102138238508633e+04 -1.613434597513133122e+04 -2.603006363000503370e+03
-1.521093016865776553e+04 -1.614919827352045468e+04 -2.607342694569855666e+03
-1.521873150537820220e+04 -1.614171760696089950e+04 -2.607546944548601004e+03
-1.523848164572988571e+04 -1.613545520223718268e+04 -2.607903983785896799e+03
-1.523695719200644817e+04 -1.613059490390262545e+04 -2.609563699013641781e+03
-1.524063305199177739e+04 -1.613650706599632213e+04 -2.607907779287467747e+03
-1.526123817033772502e+04 -1.613844669126757435e+04 -2.607272567009615159e+03
-1.525708025049681419e+04 -1.614294027250593535e+04 -2.607143608076856708e+03
-1.524596118537379334e+04 -1.614099283629989441e+04 -2.605395407165421148e+03
-1.526153940756704105e+04 -1.614129325885725484e+04 -2.602889669317318294e+03
-1.526279284578929037e+04 -1.613322942379715096e+04 -2.604583968949906193e+03
-1.525255096369704734e+04 -1.614225694398477026e+04 -2.606851781445856432e+03
-1.525105508734558134e+04 -1.614400503596978524e+04 -2.598346405488279743e+03
-1.525161142689798726e+04 -1.613855114379544648e+04 -2.599171776877052253e+03
-1.523127975775401137e+04 -1.614449551355786753e+04 -2.599282156193371975e+03
-1.525905427153049641e+04 -1.613982332324801973e+04 -2.596843729916836310e+03
-1.524554944277713912e+04 -1.613653390732990374e+04 -2.596221054866869963e+03
-1.525831345978234276e+04 -1.614515231042412779e+04 -2.598194686704599917e+03
-1.525415876287020728e+04 -1.614537806842449754e+04 -2.603637859573669630e+03
-1.527000961648215707e+04 -1.613797464216596563e+04 -2.603460508519482573e+03
-1.525548159418789146e+04 -1.614051007974565255e+04 -2.599492625359326212e+03
