time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	time.decay.8	time.decay.9	time.decay.10	
9.663589986632568696e+01 1.029693630928810535e+02 8.515025710549492999e+01 8.918762925578207046e+01 8.454174305763513075e+01 1.079611869864210831e+02 1.030684721351639013e+02 8.980205352548944120e+01 1.118672300080745856e+02 9.733439028150506545e+01
9.151230217058142102e+01 9.404842295785476836e+01 9.722659906982906364e+01 8.578540813909067708e+01 9.262307691335803383e+01 1.085754661304831075e+02 9.795461639323474401e+01 1.086829705620812661e+02 1.264823097020317419e+02 1.077743187885589577e+02
1.052614876751536030e+02 9.643016033412372678e+01 1.033446151327896700e+02 9.543154769571219731e+01 1.035462569006092792e+02 1.011215649377573271e+02 1.029606882839616162e+02 1.013957243030509261e+02 1.256774332111402828e+02 8.668154421276608446e+01
1.027765330326103594e+02 1.094661133003607745e+02 1.006056709686623662e+02 9.998410459748886581e+01 1.099890820461818066e+02 1.035609306187182028e+02 1.026463096097022429e+02 9.240010001222728420e+01 1.031189155752778959e+02 9.565680300629684041e+01
1.041976636640822562e+02 1.038587626498776615e+02 1.059200508294865557e+02 1.177417926170527664e+02 1.083179539998130991e+02 1.034625947720693375e+02 1.119714252894098365e+02 9.708168017773182612e+01 1.022943216265887116e+02 8.911763503939245368e+01
1.071991200108050748e+02 9.544067473277415559e+01 9.417686480244313429e+01 1.336990542811087437e+02 9.528380174527771374e+01 9.900289725192699564e+01 1.114121510664513295e+02 1.122097444824735248e+02 9.703877430503058577e+01 8.205116116099502221e+01
1.129269733001873988e+02 1.016018388353924138e+02 9.719897008035674446e+01 1.302466480246530978e+02 1.100365852500989519e+02 9.710565918342290104e+01 1.122766089438501922e+02 1.157710993177942953e+02 9.617847256116895949e+01 9.387244420504255515e+01
1.109075816190134418e+02 8.286161053739725446e+01 9.341304050771482537e+01 8.570885428957322461e+01 1.050264401676637789e+02 9.399719870383117382e+01 9.047351981919912589e+01 9.176854681380109469e+01 1.003416449589508090e+02 1.036597553801701252e+02
1.035060657103744575e+02 8.049674556496086097e+01 1.109713511590023671e+02 1.014032017896586950e+02 9.503458414943307275e+01 9.621814175834890648e+01 1.016105510480524146e+02 9.709171667442890907e+01 7.947670134792583951e+01 9.609450463508395046e+01
8.837041915736628539e+01 9.033624101405639806e+01 1.010598385920555984e+02 8.598768723337184383e+01 9.542021390835864736e+01 9.587878679229658019e+01 1.042979395542225092e+02 9.767700776552460695e+01 7.988730396028617520e+01 1.079764473147490094e+02
9.069716550213672690e+01 1.142653792329679021e+02 9.763241780682608351e+01 1.094059093846564679e+02 9.130832201928714653e+01 8.408725451894059688e+01 9.065801821184102494e+01 9.747023411168603957e+01 9.605838921169782907e+01 9.662212862799033530e+01
1.204161629384992409e+02 1.061487680016042816e+02 1.064990926403651628e+02 1.131645555786223412e+02 1.085341271300450927e+02 1.015136670873483524e+02 9.654216171186223505e+01 9.790535107462136466e+01 1.008853483470304724e+02 1.138155616122744220e+02
1.091706577298510439e+02 8.988946295414721988e+01 1.007618780020487605e+02 9.739869123915251237e+01 9.399638939210622368e+01 9.329723531426181182e+01 9.903417328075082082e+01 1.000731338093402485e+02 1.038652565095240163e+02 9.094926952165620548e+01
9.351358592555291693e+01 1.088001593743147168e+02 1.103902551100736815e+02 9.352255406534018789e+01 1.049997162902037502e+02 9.365782651015175020e+01 9.544239226394240916e+01 1.043761108168372402e+02 8.483391316288825124e+01 1.033947357565141658e+02
8.869681908979619323e+01 9.590011591389168188e+01 9.821341234754366667e+01 1.099299167925625653e+02 8.780325605191862337e+01 1.081728449093140938e+02 9.500675189011752764e+01 1.015562099478863161e+02 9.617576749459352925e+01 9.594828706446244837e+01
1.180628744578577738e+02 9.005620558888102778e+01 1.027180916801608674e+02 1.081740936061626996e+02 1.082377399900854584e+02 1.102465978648963301e+02 8.217876056032849874e+01 1.078749467640938633e+02 1.116215102891324591e+02 1.037905507414823205e+02
1.051578400172712406e+02 9.615303308441340846e+01 1.075947250687775352e+02 1.152157297658159933e+02 8.826615153719274076e+01 1.106010578311113051e+02 9.744510477633507151e+01 1.017376272879708523e+02 8.858832487950152768e+01 9.947174473515958937e+01
1.077436043437756865e+02 9.872297252890300001e+01 9.375860192774736390e+01 1.121914335735048667e+02 1.096594239083202780e+02 9.365811900504655796e+01 1.048407938201413003e+02 1.048093547049689107e+02 8.964607510414383285e+01 9.094776405021015364e+01
1.010989756088392681e+02 1.012222255180243877e+02 9.967021798027948876e+01 9.623347116793905798e+01 8.125001389375489680e+01 9.540644731803944012e+01 1.058459372010350421e+02 1.034817352870576315e+02 9.570788329999402322e+01 1.087057537493192854e+02
9.437678700528530840e+01 1.065735020756462319e+02 9.879704787457806958e+01 1.025652844756571795e+02 1.104066176100961911e+02 1.088522076182833018e+02 1.029420875424689683e+02 9.732331144957771585e+01 8.770022454998745332e+01 1.057204899052291012e+02
9.905112378837712583e+01 9.606397321596359973e+01 9.826692996661176949e+01 9.079650156425103091e+01 9.760909786390580223e+01 1.037262793923738968e+02 8.937983693311635136e+01 9.946539700256727201e+01 1.016613438795460240e+02 9.492701146490689723e+01
9.759776584136538702e+01 1.039555921945676005e+02 1.007555015377022158e+02 1.043880090524502009e+02 1.125756693576418712e+02 1.109824821694733146e+02 1.153743043230284400e+02 1.116467151060359555e+02 1.094305867050215966e+02 1.034747329254694534e+02
9.972970722853786185e+01 9.479018382625768879e+01 9.849411813912402636e+01 9.452641308349851101e+01 1.106177316145394371e+02 1.233336838840843654e+02 1.230919118213968630e+02 8.945211625827198532e+01 9.463377259972500610e+01 1.002433503159854808e+02
1.055710676428940644e+02 1.039862861548207320e+02 9.876238958449420124e+01 9.715820583936563537e+01 1.070062571542295018e+02 9.788632734606655106e+01 1.108654497763783979e+02 1.022252568589618846e+02 1.089983632438449206e+02 1.012252053382026702e+02
1.016454924941608482e+02 9.683948477436406677e+01 9.178899789948467003e+01 9.357964292060938760e+01 1.072363911344145322e+02 1.040072907683153858e+02 9.441928369080811478e+01 1.059449377619117172e+02 1.113544553220834530e+02 1.009633801981156864e+02
1.037056639017310289e+02 9.802431878063973159e+01 1.043541208053038076e+02 1.249869770307258250e+02 1.012288330895255797e+02 9.293752120671670980e+01 8.757864632154962692e+01 8.685392330028375341e+01 1.031656269403471526e+02 1.075855290071924912e+02
9.824287618758020812e+01 1.030210383491255186e+02 1.106813352102869601e+02 8.256830050695944578e+01 1.004771437522502993e+02 8.865846178336528283e+01 1.034235405859189996e+02 8.730550935582851935e+01 1.053031722561669312e+02 9.353580697578280478e+01
1.044990175659228981e+02 1.032946030627216487e+02 8.855691875705819882e+01 1.195529669580572545e+02 9.478054652287157467e+01 9.517565886249710161e+01 9.435226090459131854e+01 1.010850232962876305e+02 1.023920214174139858e+02 1.029102378317146531e+02
1.082123997832957087e+02 1.021360693547715357e+02 9.125823064251422068e+01 1.237957287816946064e+02 8.288670422252590697e+01 1.021951101045586228e+02 8.626970545400874357e+01 9.620975601725795912e+01 9.373619395698855783e+01 1.098186491726806224e+02
1.078148611887023094e+02 9.431642011483376109e+01 9.624885813373647636e+01 1.350213828493216681e+02 1.094752030852497171e+02 1.099849871984317105e+02 9.788411828463628694e+01 9.173615506254357399e+01 1.107909301743060269e+02 1.079598323949748107e+02
1.091449356236661998e+02 8.641470497650925608e+01 1.032488965683465096e+02 1.254108072114336778e+02 1.147419098628004548e+02 1.038831964484970598e+02 9.429530068143134258e+01 9.012294885268947553e+01 1.069454547624557250e+02 1.127193830020178495e+02
1.082062823897529711e+02 1.067884499651635082e+02 1.001556995144564439e+02 1.103308926153702458e+02 1.146638341912154146e+02 9.699611942209203619e+01 9.928700080993752408e+01 1.163107421913408359e+02 1.272087903484616191e+02 8.880751081462754826e+01
9.752980173049863311e+01 9.521528495080023902e+01 1.048202520498332149e+02 1.037414453084988963e+02 1.001801141050988946e+02 9.938754203072012672e+01 1.051711363913693873e+02 1.115571586364375207e+02 1.087359655419574551e+02 1.026768770474252790e+02
9.297092424037853675e+01 8.245454775153970672e+01 8.983099912347282157e+01 1.002933390923100205e+02 1.080536005626325249e+02 9.680006401697806950e+01 9.801586647549382292e+01 1.189974453579085321e+02 8.725463930030092286e+01 1.030402528248596496e+02
7.788229130478354989e+01 1.143874469569068992e+02 1.091283606534021544e+02 1.000923190088718115e+02 9.124748724349477413e+01 9.213339126392047262e+01 9.874178925706692667e+01 1.018225277425427464e+02 8.208971139055346100e+01 9.701103211435878393e+01
7.965705126916934375e+01 1.151274222943626029e+02 9.054897989493407806e+01 1.047101212931480347e+02 8.864112644953409870e+01 8.557336226762845399e+01 8.961358678748649709e+01 9.127453644828584345e+01 7.888307560392232176e+01 9.688653527278296451e+01
7.794102848502325287e+01 1.104389001804535440e+02 1.047535227668388700e+02 1.152812471984728404e+02 8.525936792014525167e+01 1.215784903847860221e+02 9.070765401177231979e+01 1.071109693210646583e+02 7.886485130230482810e+01 8.723540860025681809e+01
1.239968195521433074e+02 1.124820410104338464e+02 1.116480458436302001e+02 1.110695228744273635e+02 9.571989169279123644e+01 1.214985869963422402e+02 1.030775471249538953e+02 9.703027431374228229e+01 1.076354130945009899e+02 1.058679912113451280e+02
1.046670452340736830e+02 1.174884073527728674e+02 1.010960270716545040e+02 1.165105943624391500e+02 9.423445830589696470e+01 1.174373140759487484e+02 1.050512190268280932e+02 9.473545270677659857e+01 1.073260550084670513e+02 1.077948840917582487e+02
8.679327274163875927e+01 1.312633756629766992e+02 1.090124860524094572e+02 1.036382569062588743e+02 1.105078627662348794e+02 1.166488799346661409e+02 9.095865677537322824e+01 8.968768418602363113e+01 1.019564880646217091e+02 9.782773700088817748e+01
1.123406415436940762e+02 1.083139096258110499e+02 1.075069487268704762e+02 1.054933966850456386e+02 1.011820272272034771e+02 8.223688574680484464e+01 8.408467756088354861e+01 1.017927041693504009e+02 1.188105578026067661e+02 1.019754050101751375e+02
1.187008371315272086e+02 1.098927338442058215e+02 9.585928448510813382e+01 8.321490677834927396e+01 8.359066312092431872e+01 9.955110054770675276e+01 9.145081979882336043e+01 9.926036978677859679e+01 1.010439190821977320e+02 1.005071528033893173e+02
9.364464793344043869e+01 1.128172841514950306e+02 1.230391717348288125e+02 9.013858777929756627e+01 8.843946270520085307e+01 1.021822075298225485e+02 1.013551176906508999e+02 9.280547807269667260e+01 9.816019773483311894e+01 1.005605591290947274e+02
9.233229888567922217e+01 1.154096486994878745e+02 1.120084184907377676e+02 9.193992959085794325e+01 1.020212303756388224e+02 9.700444932988939684e+01 9.821517120886662155e+01 1.071103487267678673e+02 1.017050962378916523e+02 9.468713410416081899e+01
9.317938624730771835e+01 1.054330502665024909e+02 1.098654619821588199e+02 9.914179660977536912e+01 9.958628187809969745e+01 1.030605231647875542e+02 9.986245081737624218e+01 1.126742446404500555e+02 1.055118125761880918e+02 1.037199450804270953e+02
9.815834585824842407e+01 1.130885138310237039e+02 1.012200242461505297e+02 1.085438533229410041e+02 1.069359545250454175e+02 8.999610634833824463e+01 9.857872481369847151e+01 1.117434867867477379e+02 1.050036582804367100e+02 1.084075885669014383e+02
1.072834349457085068e+02 1.169123546283064172e+02 9.966584514977441245e+01 9.661987210576336338e+01 1.104768172868765674e+02 8.912035801113185585e+01 1.049148497591637437e+02 9.861515269758791646e+01 9.985322762394739016e+01 9.964981824294186197e+01
1.128281008221915300e+02 8.777729789028239793e+01 9.705227658095621734e+01 9.188292452696703094e+01 1.214010439544538826e+02 9.500562080100631590e+01 1.107735254308640833e+02 9.246918235992887958e+01 1.090197412777107644e+02 9.593506116756610425e+01
1.165888569322098931e+02 8.675386360697767429e+01 9.444557520506705828e+01 8.924648864571962292e+01 8.766692290403594257e+01 9.598960159250702873e+01 1.006679149343048465e+02 9.960633444976838291e+01 9.721211661217057554e+01 9.594774597614660649e+01
1.067898797472479799e+02 9.363334906390963397e+01 1.099815747090948719e+02 1.099509868489995483e+02 9.904837162518875004e+01 7.670266016554178634e+01 1.038868264315633496e+02 1.002752411372405277e+02 8.075917358633058996e+01 1.088942034810878283e+02
9.286716129648107199e+01 1.021760445618551358e+02 9.355252994862097182e+01 1.038530704016360460e+02 9.319258584513423216e+01 8.192378411046269093e+01 8.747306433704548567e+01 1.016813489312197873e+02 1.263278586546895212e+02 1.103673091680383180e+02
1.020211152191295696e+02 1.055157083522519912e+02 1.223735230416166075e+02 9.765600373612758744e+01 1.082766540474646604e+02 8.622434393965187382e+01 9.272661302969549979e+01 9.902161189497219596e+01 1.034568969289868505e+02 9.590299560728519168e+01
1.052865618086875230e+02 8.522790700977132872e+01 1.100751008963783022e+02 9.480401718798677280e+01 9.830857832354965353e+01 1.075833261702807846e+02 1.088878456524747378e+02 1.056650064340026063e+02 8.893909713955009977e+01 9.397936659728969744e+01
1.015340354667342382e+02 1.092124006569323740e+02 1.061547617623924396e+02 1.022235118224285486e+02 1.069137613764116708e+02 1.011155683263877307e+02 1.052848844615577946e+02 8.988098098368990918e+01 8.601764653791633464e+01 1.151329997414784145e+02
1.066567790799178255e+02 1.012712430736621769e+02 1.029488312902136045e+02 9.164388719271948958e+01 9.503756064608813858e+01 1.013834117775034827e+02 7.777329631266670162e+01 8.931846458905569364e+01 8.354425095775222587e+01 1.131192692138581890e+02
9.366777581484464577e+01 9.551765361872548965e+01 9.146293237655372366e+01 1.109951093668843214e+02 9.554239995633462001e+01 9.548829010808533724e+01 9.388924483207961202e+01 9.848293156530419878e+01 8.649688805453915563e+01 1.282433403459484396e+02
1.056363626635430677e+02 9.345248701420544535e+01 9.973411179126891568e+01 1.120662371050114103e+02 9.655493957733548882e+01 1.085344758459038133e+02 9.169700982357758789e+01 9.757228819191654168e+01 9.353259784137389943e+01 9.000386041984874907e+01
9.592949317945563337e+01 1.008078458189805673e+02 1.023684157684122908e+02 9.688871298901224804e+01 1.044901328139407326e+02 1.034996133286306161e+02 1.024889829416279383e+02 9.336187270104304048e+01 9.214607607193076433e+01 9.486307367853602557e+01
9.899612561912236686e+01 9.677104556527275747e+01 1.000325274159845037e+02 1.056220903664913635e+02 1.045403339375233429e+02 9.992376473408050686e+01 9.928389850535062067e+01 9.372947438640092344e+01 1.045596975966734590e+02 1.104276488430190852e+02
1.068980822562130726e+02 1.193859852199878731e+02 9.812296448424687867e+01 1.035364741209830584e+02 1.014746524249712536e+02 1.067320502301956111e+02 1.048161247492344188e+02 9.434341959992599413e+01 9.557775146148135548e+01 9.200298557425723800e+01
1.052257053268110525e+02 8.448506479319645734e+01 1.081893584368418288e+02 1.159932905221994872e+02 1.016305240002826480e+02 1.009922651057833889e+02 9.494653758400433219e+01 1.286646636965122639e+02 9.825005432509628633e+01 9.431896075824724335e+01
1.061043692722516596e+02 1.159423957394356250e+02 1.080561276825967667e+02 8.935303125535196500e+01 1.112414894740104501e+02 9.417476657892878222e+01 1.017069299127599749e+02 1.063786638098929416e+02 9.013333054308002090e+01 9.531093023698224442e+01
1.157449807464861067e+02 1.129269194847484812e+02 1.030705711669474312e+02 9.837325661398163845e+01 1.145979970657554787e+02 9.927226477033934771e+01 9.313096289636089864e+01 9.996577796233810886e+01 1.037392684709267314e+02 8.954811150161197020e+01
9.395262936985079705e+01 1.109475267359214428e+02 9.383207395960459962e+01 1.000818351945272582e+02 9.771204089507089918e+01 9.900976290775024324e+01 9.848126257539253459e+01 9.962803779099300527e+01 7.959380341668536119e+01 8.691014246461423909e+01
7.998616357797287435e+01 1.115427858612593610e+02 1.096663318328235732e+02 1.015609013521030306e+02 9.176408795035789012e+01 1.002565325110454495e+02 1.005812204919388222e+02 1.040065143035556900e+02 9.485517732458843909e+01 9.601797432144162769e+01
9.683394027615658217e+01 1.044493005955527138e+02 1.057143080905445771e+02 1.055914140076707355e+02 1.085132183942264277e+02 9.326975445667574149e+01 8.906929526338326752e+01 1.183600852959632448e+02 1.044840600339123142e+02 1.026242063979863133e+02
9.326297786469535822e+01 9.515656776969288444e+01 1.017248994738996402e+02 1.061743827537947880e+02 1.022381186709014571e+02 8.391508588254949075e+01 9.073187477603569562e+01 1.179988401053021221e+02 1.017939618346788961e+02 9.862946869566273733e+01
1.055787603665525722e+02 8.512422897248723075e+01 9.894542814217005855e+01 1.076631529273619918e+02 9.990026170579484699e+01 9.786174222676201850e+01 1.118776061417949990e+02 1.199815618207740613e+02 9.709435574004901071e+01 1.041544712538436812e+02
7.582298110198262009e+01 9.074651887863134903e+01 1.127403005878597639e+02 1.062283427085301497e+02 9.336761703756742747e+01 9.394658459809090800e+01 1.149890747094531065e+02 1.129710796954678642e+02 8.263055812303090875e+01 1.088857616883676371e+02
7.980389066311839485e+01 8.875120082040892555e+01 1.112502206411145949e+02 1.061832977350250218e+02 9.490870209664974766e+01 9.530944977815403263e+01 1.057541803728823169e+02 1.101953158078876243e+02 8.138892669274623870e+01 9.598508204588482329e+01
1.075431323337434719e+02 9.867300328047348046e+01 1.056885087353216761e+02 1.003801772360813516e+02 9.505997091520021058e+01 1.137434984627860928e+02 1.038147829710806889e+02 1.076095110075750085e+02 8.605543613594663555e+01 1.130194241286621377e+02
1.050483719913167420e+02 8.895460059928092278e+01 9.307704355467856772e+01 1.159375722996323788e+02 1.005085998808234677e+02 8.903667273142082195e+01 9.275741547389930020e+01 1.050359105755406546e+02 1.161874316480418941e+02 1.083581275922239797e+02
1.013875011378168836e+02 1.084574817528435062e+02 8.297820255887518215e+01 1.025256333581601780e+02 9.487730191837279392e+01 8.288493064627583351e+01 1.106741788973324958e+02 9.771316286803717333e+01 1.047501965862027333e+02 1.115597585625981765e+02
1.115725435722582404e+02 8.821827958471040176e+01 8.772137072308061079e+01 1.060432851798889260e+02 9.084454356332248892e+01 1.162908151536624644e+02 9.579202915849964484e+01 9.995833502166200901e+01 1.116477161649028744e+02 1.175156907154139674e+02
9.360606661673089945e+01 1.150134595223763654e+02 9.241823484627006735e+01 8.890723259734717487e+01 1.178020421093008281e+02 1.201209326776324247e+02 9.617401206299540206e+01 9.965848326793852152e+01 1.127607596779526631e+02 7.655413246415373862e+01
1.036609909925208086e+02 8.273457489148418631e+01 9.435994378042411768e+01 1.014123394436364833e+02 9.288362086993311095e+01 8.649092822814029091e+01 8.272033747630861455e+01 1.050028599722596425e+02 1.112223797978356856e+02 7.564531862533169715e+01
9.489206652130222608e+01 8.572815395823926110e+01 8.700879562408482570e+01 9.345382586119932000e+01 9.358893599130782093e+01 9.965106027282472212e+01 9.793028775659507801e+01 1.086963411663476506e+02 1.015521646389591410e+02 9.316370215915038955e+01
9.506998664738905802e+01 8.484100405105428422e+01 9.432479416141813999e+01 1.194496082165704394e+02 1.007564287437319308e+02 1.006163273919728880e+02 9.446624334512196697e+01 1.013835987940214949e+02 1.030293846757791130e+02 9.484840504517424620e+01
9.519284064991464334e+01 8.042117191883463079e+01 9.798471690746845297e+01 1.024751841016183675e+02 1.005880272319295727e+02 9.707365835795386033e+01 1.031775142172300832e+02 9.929418735541798924e+01 9.566281823412661822e+01 1.035088729115687727e+02
9.113395674787693679e+01 8.894558340485059489e+01 1.203506301899533639e+02 9.361708853343300518e+01 1.059524476257584240e+02 8.916686379978308707e+01 9.163909886883550371e+01 1.049587205367892437e+02 8.983521623540936218e+01 8.610456565935365347e+01
8.407482164183366535e+01 1.077094668375293054e+02 8.089222514752351856e+01 1.008616279569565251e+02 1.077587227506632246e+02 1.072472538297252527e+02 9.035018344038446969e+01 1.035630279488796646e+02 1.100695272483172857e+02 8.841820133257310488e+01
1.048113909901146741e+02 9.598270599511994305e+01 8.994587354979481120e+01 1.055394244235284020e+02 1.018158226170786378e+02 9.789221143732217456e+01 8.863319237084400015e+01 1.088771228181959998e+02 9.197717058814269819e+01 1.106804489360033017e+02
1.115323552524249209e+02 9.622444853370862461e+01 9.135342609426169247e+01 9.507049898309249159e+01 1.160054992300738661e+02 1.037855051539501829e+02 1.126955122981032105e+02 8.953365604718631232e+01 1.020675035117881606e+02 9.586957014571783020e+01
9.583962331828402625e+01 1.032908514500793586e+02 1.084008649094022729e+02 9.044575013160900312e+01 1.096703765203960188e+02 1.001685498891826711e+02 8.409843422293177184e+01 1.073893673132892559e+02 1.032105448618824539e+02 9.941813591501241376e+01
8.366904987452447529e+01 9.563613191337122998e+01 1.181863117605337266e+02 1.187681437806881206e+02 1.052169585500329561e+02 9.899067536213796359e+01 8.435887096791178408e+01 9.019568356820457211e+01 1.044977673203475206e+02 1.003792307508005166e+02
8.034369108882783905e+01 9.564644780714050398e+01 1.221186184039253249e+02 1.268922601599349065e+02 1.065349281232549714e+02 1.068918783734133910e+02 8.448290684733754574e+01 9.466544567152946854e+01 9.040562639174254400e+01 9.074324301901374668e+01
9.191755145281436512e+01 1.147003362764277625e+02 1.099654805168453890e+02 8.143762830450575052e+01 9.721799303004831927e+01 9.230487367657553932e+01 9.672894960134479447e+01 9.933892891840891082e+01 8.658428592842828664e+01 1.080408576617535772e+02
8.341381585424868206e+01 7.517552986037873097e+01 1.040464117308045218e+02 8.259947181286156592e+01 9.779323800322856641e+01 9.789766020335761709e+01 1.099752772315696916e+02 1.025086696016692400e+02 9.521241187041015053e+01 1.091387539918981133e+02
8.451664354499166620e+01 9.260852195829264133e+01 1.053720025759109689e+02 8.018730316117763834e+01 9.461326837514266686e+01 9.830405581953142757e+01 8.970528454822668607e+01 1.029094695239765116e+02 1.088634473026137641e+02 1.105622117795894610e+02
9.402606744632373648e+01 1.041268524940183511e+02 7.728797631557186776e+01 8.190373726533651677e+01 1.050858833331445794e+02 9.322804141068391459e+01 8.509091551426642752e+01 1.034737161812212634e+02 9.433398233354054696e+01 1.005144474164058579e+02
1.097356685495048083e+02 1.237585150517468833e+02 7.771104751001908539e+01 8.236547497129129169e+01 9.099997040404807080e+01 1.075911764355681726e+02 1.072399630056526405e+02 1.075620257736235317e+02 1.040398848049076292e+02 9.340486328369003388e+01
9.641805914504047337e+01 1.190047706568602734e+02 7.832359916707503089e+01 8.824818548082369318e+01 1.054455657494173835e+02 8.955536457024406616e+01 1.157224964736941502e+02 1.019732642260356386e+02 9.262930371387543005e+01 8.971021661001279313e+01
1.105856008706028746e+02 1.101580690911923597e+02 8.774805372318972729e+01 9.984682936529277697e+01 9.148824303179790718e+01 1.021786267175278340e+02 8.771272087323838207e+01 9.843689664277007978e+01 1.022159429099823456e+02 8.790113286219302324e+01
9.497039645139732045e+01 9.423066160719744744e+01 9.310746347652982990e+01 1.014946533032447746e+02 1.090538748194811234e+02 1.067748184272537628e+02 9.946423519335607466e+01 8.179353427360226192e+01 1.110975646578867781e+02 1.053952694115314301e+02
9.753775028584283291e+01 9.050654516613234080e+01 9.358183846259764493e+01 1.031151418387360508e+02 8.902263609727718574e+01 9.773602529266992178e+01 1.144153579171733242e+02 8.090664779883691438e+01 1.096386905581997837e+02 1.022569318621502816e+02
9.651590658502152564e+01 9.699138640760781982e+01 9.330216921369974159e+01 1.050443964919752773e+02 9.221955827704528019e+01 9.108349085830701597e+01 8.446146195264854839e+01 9.332308954506410714e+01 8.698842152250293225e+01 8.616935146627037057e+01
1.105867193130379462e+02 1.068657058817752130e+02 1.024256752577276472e+02 9.420419682426233976e+01 8.788508307436077871e+01 9.857854026060248032e+01 8.316339723093626901e+01 1.072489232267828214e+02 1.055045073479777216e+02 1.008020545652225337e+02
1.083980918737913157e+02 1.148770043001532315e+02 9.092384447348125320e+01 1.052991571812122800e+02 9.010895486476550786e+01 8.820361821658602253e+01 1.092015039357830233e+02 9.085963558508521487e+01 9.327334803094254312e+01 1.103251206990658773e+02
8.729079929458478659e+01 1.171449556856309329e+02 1.099444117133217844e+02 9.324457007952881327e+01 1.029594562526052357e+02 9.952075027251444794e+01 9.405745130350794625e+01 8.624914224730005685e+01 9.856525507282054832e+01 1.145113287701543356e+02
9.014335323588103677e+01 1.103561098060413173e+02 8.853451710615495074e+01 9.871458025891186594e+01 1.000334890588688666e+02 1.132843529173316170e+02 9.998826056688594122e+01 1.174568415149144016e+02 1.186976697598852439e+02 1.014521454420845714e+02
1.137827918610328481e+02 9.375233387723200451e+01 8.651534335117706576e+01 9.452410438650900915e+01 9.366045628241576537e+01 8.244106363011226790e+01 8.869512569006555225e+01 8.839591618951077123e+01 1.308639797221310346e+02 1.063725764288740265e+02
8.183516627708635838e+01 1.012429792679370166e+02 1.096007208585631787e+02 1.105416555674540717e+02 1.015949191112971306e+02 1.160347786416310782e+02 1.066483865685685970e+02 1.017615015716703653e+02 1.339305949477956688e+02 9.416169900616417010e+01
7.965988342553998791e+01 1.021921910702540259e+02 1.150142900340836434e+02 1.180463441436474312e+02 9.127706423385144774e+01 9.124598994619501013e+01 1.003134115624838074e+02 8.682796324066742955e+01 1.350535649158259446e+02 9.124797138440551691e+01
1.103062886206781883e+02 9.103667006317128596e+01 1.044402434827760260e+02 1.115410094380204384e+02 9.021103076995542835e+01 1.067636516917301464e+02 1.094812827972457541e+02 8.618307918421601244e+01 1.182618492990681318e+02 1.138206949285759606e+02
9.717456632560933372e+01 1.010932789140879891e+02 9.235177824414796532e+01 1.011307832297574407e+02 1.074306703932754488e+02 9.496926728253990291e+01 1.054200000956232941e+02 9.548853510269273670e+01 1.100196004864486241e+02 1.198310085588284295e+02
9.761991829455671166e+01 8.376568469032204689e+01 9.217063499388910941e+01 9.926457145425460737e+01 1.129875354622128327e+02 9.040926507733826156e+01 1.045997076461545561e+02 9.537400938841814479e+01 1.026449031728315759e+02 1.075615485115122283e+02
9.281360300954915488e+01 8.234560108726169858e+01 1.082687025702613113e+02 1.012061643918920737e+02 1.193853087350232158e+02 1.207848293011221870e+02 9.799631677927608564e+01 8.819944062404972840e+01 9.891735965571341183e+01 1.056534856368483162e+02
9.653618719945977489e+01 1.091264769623541042e+02 1.154689593190373103e+02 1.009305675472402868e+02 9.720220946133449047e+01 1.262965927195970721e+02 1.023364469023520371e+02 1.161369333111004494e+02 8.854936649486786848e+01 9.439019481799701339e+01
9.923908074132747004e+01 9.932761940071495133e+01 1.149987739849111250e+02 1.017452257741595361e+02 9.159986445785230558e+01 1.227848022507861288e+02 1.009813872300746880e+02 9.895317789114095319e+01 1.095922082898868837e+02 1.066963111524457020e+02
9.860533048520456134e+01 8.436560256329730123e+01 9.718145472620152248e+01 1.071516044065207467e+02 1.073092789865342525e+02 1.255946174652719236e+02 9.637431683981816377e+01 1.029332981946441521e+02 1.133646383887549973e+02 9.073406313846786020e+01
9.836207549863070199e+01 1.066651223212817001e+02 9.500383801233689951e+01 1.090831525255963470e+02 1.041723610497606387e+02 1.286772784086903414e+02 9.821539589259684533e+01 8.993956998494931554e+01 1.283309417299662130e+02 1.025624319521646299e+02
1.075479579921625657e+02 9.980906304139315921e+01 8.605682181347361848e+01 1.088110511712988711e+02 9.608854221779579063e+01 1.203557313078958515e+02 1.015524191049447182e+02 1.111288154684951905e+02 1.211720296502147818e+02 1.023204285993393512e+02
9.188175226100663906e+01 1.039476471151222938e+02 8.858655002890583319e+01 1.035114077634377452e+02 9.765224029214120094e+01 8.747655177155607475e+01 1.011200231805248109e+02 9.094263451120477271e+01 1.053214124785398980e+02 9.183634507790468149e+01
9.445702157613226291e+01 1.008534404407999716e+02 8.991866718937386338e+01 1.061784106313139091e+02 9.145858300789998907e+01 8.068072438849097239e+01 9.975301705701824062e+01 1.087454782013031576e+02 1.019304503000363695e+02 8.348220214418992668e+01
9.613822082185203044e+01 1.010915121864122455e+02 1.035959007225032167e+02 1.087260137282125214e+02 1.046133596972187121e+02 7.868964463115042918e+01 9.946796013307543660e+01 9.870711578859840074e+01 1.004342914259633943e+02 9.652327806376011665e+01
9.647055700753674046e+01 8.860708870030589424e+01 1.004127844753633809e+02 1.076000864164600870e+02 1.055571844366970993e+02 1.063365573367781280e+02 1.048383574146429993e+02 1.077506721036750861e+02 1.062170953851059494e+02 1.061236808160819862e+02
