time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	time.decay.8	time.decay.9	time.decay.10	time.decay.11	time.decay.12	
1.113407354493961776e+02 1.170349587573729337e+02 1.152931964815625179e+02 8.827209730598465853e+01 1.041208714214550497e+02 1.153053371440460637e+02 9.337811358524221816e+01 1.128896861291349580e+02 9.112152480953895406e+01 9.516419527286029734e+01 9.918928141742850357e+01 1.019446149710843059e+02
9.714319776836084941e+01 1.053240938083951619e+02 1.014947668263403528e+02 1.033794976674407877e+02 8.999105952697037480e+01 1.155368145277647898e+02 9.075888679391398739e+01 8.761013751478448341e+01 1.023205558457998734e+02 8.746519237158946680e+01 9.495842885735919481e+01 1.035380248663259692e+02
9.225630430700539364e+01 1.037952854917835595e+02 1.082625971851383184e+02 8.966433465939010716e+01 1.000757257817657262e+02 1.224295659812084409e+02 8.681489546885329389e+01 8.418204597572825776e+01 9.845561809760617678e+01 9.308441381333489062e+01 1.025661312790735025e+02 1.005975637660561404e+02
1.003074356338424309e+02 9.976036060051799836e+01 1.144893508225588192e+02 1.006707063652061152e+02 1.040465341872221217e+02 8.001675875246212399e+01 9.299191884219561643e+01 8.269006104798866374e+01 9.623001836371989270e+01 9.482314517005877974e+01 1.043828501727902420e+02 8.132175955873695727e+01
1.265015959037901183e+02 1.084537236173573831e+02 9.732444559479108648e+01 9.997302127518292991e+01 1.086780656055341296e+02 9.605896313722965374e+01 8.747666601610295345e+01 8.342569078716621789e+01 9.682513282256131504e+01 1.009512045322918254e+02 9.685899228557282470e+01 7.570288034992314863e+01
1.143073093423325162e+02 1.113906977838640273e+02 9.890915274836959270e+01 1.011108229458389047e+02 1.004481027404062843e+02 1.134564448526328135e+02 9.961847630719455537e+01 8.454072256659971174e+01 9.958822437616336742e+01 1.015801766107788637e+02 9.997372488681587299e+01 8.633709272311136829e+01
9.225597156551090450e+01 1.218940724933184470e+02 1.001914916860076232e+02 9.799339486568547386e+01 9.516166444526282930e+01 8.716089107137707970e+01 9.221068653688698191e+01 1.209324188780840643e+02 9.776322565322890057e+01 9.009808967333310648e+01 1.267202104414625410e+02 8.421637517410383111e+01
8.937799086483616406e+01 1.198800609766230139e+02 9.951767312486573758e+01 1.056308691824046093e+02 9.903440667871839764e+01 9.528370155382769724e+01 8.353509146774126748e+01 1.177883990862760868e+02 8.870322116289105452e+01 1.122085523005607541e+02 1.171081732744449369e+02 1.007038081014741238e+02
8.548876453822204269e+01 1.164838629695887988e+02 9.545129912379586301e+01 1.055829798704439355e+02 1.038504660405353093e+02 9.380529675576535453e+01 8.175549648533450409e+01 9.472565541301244707e+01 9.586005426942570296e+01 9.104366186259274230e+01 1.150413093900619685e+02 1.060182400409753427e+02
8.956111824833263313e+01 1.140114310759693126e+02 1.079508857777526174e+02 1.172406216821293867e+02 8.631137866332301201e+01 9.899058923922466136e+01 1.011736935235315400e+02 8.944963586386151633e+01 8.709333249414130762e+01 9.980017393328387243e+01 1.132527748184630383e+02 9.240466281062884946e+01
1.157964152813669330e+02 1.137911043653436280e+02 9.987829360496536424e+01 9.591681519418216340e+01 1.221939252207321260e+02 1.017129352709841896e+02 8.817475287649799043e+01 9.752423299764352294e+01 1.027111031820185332e+02 9.658005166998269431e+01 1.076985406670898442e+02 9.372993264062836261e+01
1.120684909893339238e+02 9.046865022987485361e+01 1.008645922852118701e+02 1.008046910595058421e+02 9.451796287367433536e+01 1.056434772161907176e+02 9.139235634886064474e+01 9.367494110085338832e+01 1.170326086481367724e+02 9.894294886070929351e+01 8.708790238691426566e+01 9.380714017361219703e+01
9.886153087203217638e+01 8.539770286348846184e+01 9.137583807354508281e+01 1.076180633736146319e+02 1.097177525726373091e+02 8.894708016745316570e+01 1.224186213768115010e+02 9.316615346744899284e+01 7.826118003770734788e+01 9.761955881755575604e+01 1.075995541586139268e+02 9.948719574410608857e+01
9.690650280710215725e+01 9.940544106969763050e+01 1.010921888248970362e+02 9.989985886339815124e+01 1.217485424986076765e+02 9.003889296608944903e+01 1.187628127262570104e+02 9.281205822579464382e+01 9.282517056518089760e+01 1.153476675911518896e+02 1.061633661624780274e+02 1.048868876866001187e+02
1.023864164220241264e+02 1.011767662981081912e+02 9.603079428114867255e+01 9.228033877408310559e+01 1.273699985948055655e+02 9.232612770178380401e+01 1.088508305626297243e+02 9.245587614865748094e+01 1.018948020031572241e+02 1.159739474293074579e+02 1.006562636186750126e+02 9.917026252914972417e+01
1.005474928558680006e+02 1.130314652187771287e+02 1.030458153996987960e+02 1.123853802223403733e+02 7.684630110539998782e+01 1.007646275027512388e+02 9.347852682403294011e+01 8.977585582359890282e+01 9.880873217984918710e+01 8.208296758054781606e+01 9.844722883756622878e+01 9.165256894275714217e+01
9.458844341366426534e+01 1.189345045594164674e+02 9.875925802458206704e+01 1.027615020197702336e+02 8.671404439516508944e+01 1.026716127273506203e+02 1.023507123144599262e+02 8.403913340288526967e+01 9.501602745298838215e+01 8.848749620973518404e+01 1.023886590997937134e+02 9.470207827512665233e+01
9.524636045537967277e+01 1.029294575159707108e+02 1.106028440283620853e+02 1.049336839644575008e+02 9.871366550024016817e+01 9.968010000569850604e+01 1.057032617461918278e+02 8.848740067299746670e+01 9.602130025924654433e+01 9.133220026049805540e+01 1.097954325882053581e+02 9.609580520501056355e+01
1.015385054830628775e+02 1.204598907004115347e+02 1.092808166725754688e+02 1.099747277302376887e+02 1.236646094471871749e+02 9.644466841463444950e+01 9.380069137162094250e+01 8.565168934816769308e+01 1.044566353911664010e+02 9.139269568128264609e+01 1.148863693406292867e+02 1.052323589448120629e+02
1.181454548705005294e+02 1.250596708421050778e+02 1.105692526568661833e+02 9.101588365569452321e+01 1.276125066457050963e+02 1.147430010649674159e+02 8.996428654623072418e+01 1.150059382388624982e+02 9.943122182413485177e+01 9.070895453377178796e+01 1.131812619991443825e+02 1.124319583943334635e+02
9.425299579010773243e+01 7.456857571306075272e+01 9.283043343806289727e+01 9.303044580919629425e+01 1.343991798204845054e+02 8.056687363851760608e+01 1.012820501421689130e+02 9.649786626008355483e+01 9.390307869169240007e+01 9.050002680698931101e+01 8.335338536594704806e+01 8.755117338823187367e+01
9.196053616941944142e+01 7.596449625775419179e+01 9.882776233967589974e+01 1.104758016681230544e+02 1.145241961894392091e+02 9.860051623627978756e+01 9.187228664681627777e+01 9.204265838878035311e+01 1.019370529614289183e+02 1.044845570158159802e+02 1.136312918033039381e+02 1.011406432453318871e+02
1.018069937794261079e+02 1.078244591831121681e+02 9.165342376000081970e+01 1.180793293045668833e+02 9.587480749663993151e+01 9.879213857737946114e+01 9.093028302771062954e+01 8.854404384572416120e+01 8.839680036998819901e+01 9.325595143338033211e+01 9.888525862804432620e+01 1.068514090068095470e+02
9.863999753117474256e+01 9.866679305068254280e+01 9.949156466163236701e+01 1.079882771628124090e+02 9.780554207121355148e+01 9.978794067101472365e+01 8.973879383364794649e+01 8.794232172942481895e+01 9.542755767405149925e+01 9.933807766232152403e+01 9.457749750098841446e+01 8.101610335405081287e+01
9.564884682792246906e+01 1.052557295681185678e+02 1.019281256516300118e+02 9.966808895663977808e+01 9.720416202829665053e+01 9.317199643793622954e+01 8.840573007023562013e+01 8.213602094455056601e+01 1.035266374845649011e+02 1.038021596051384421e+02 9.426710372672079075e+01 8.420322628383965480e+01
9.520893631322201145e+01 1.009573453190087235e+02 9.633238512516848573e+01 7.956013065971738740e+01 8.652319493143176032e+01 1.037761522832603305e+02 8.941595091414501439e+01 1.006630517829047875e+02 9.521640248513567428e+01 8.423156843522409076e+01 1.002652367156145488e+02 9.176540166942733379e+01
9.527657928032704149e+01 1.099286763687686772e+02 9.773320070612169275e+01 1.007337445733150645e+02 9.730784951263844107e+01 9.951847102331591088e+01 9.088767640185851349e+01 9.448726484864363329e+01 9.974666337676481476e+01 8.448799082645719238e+01 9.501161585254794772e+01 8.812789637782316277e+01
9.314784855398261243e+01 9.431657632352624887e+01 1.071783224652779438e+02 1.035775260872229069e+02 9.127295112283161416e+01 1.073318486680648363e+02 7.718002928163240028e+01 8.693974043465958346e+01 9.605400962805894949e+01 1.031583984826421414e+02 9.663435325454472036e+01 1.066734632714350823e+02
1.057905904712704626e+02 1.076633564501283047e+02 1.073439949309703394e+02 9.323909840077422473e+01 9.387680414842849075e+01 1.098027876329193333e+02 9.856561444188994869e+01 9.818688312362937154e+01 1.034019735749536864e+02 1.034896501226250933e+02 8.282730618097036768e+01 1.015490052881445422e+02
1.122431153607347341e+02 9.558735540493557892e+01 9.420647975555738185e+01 9.190502037028275595e+01 9.749135986510799512e+01 8.919403463890731132e+01 9.630002155742263881e+01 9.891216619868147575e+01 1.059194792436106809e+02 9.124563342337482652e+01 8.644774956784534936e+01 1.043851277863652172e+02
8.876666009753174080e+01 8.661722070768207971e+01 1.035576527739331567e+02 1.061674415093570047e+02 1.004567044782221217e+02 8.582999370395789640e+01 9.281176963078002018e+01 1.052648831899714992e+02 9.917599033511906725e+01 1.035258991931743253e+02 1.157718556324342671e+02 9.685317612247970942e+01
9.787484468129954962e+01 1.049894051151923975e+02 8.084149769556762521e+01 9.649576093693765699e+01 9.692181731565027292e+01 1.142253052346977995e+02 7.981051683407756059e+01 1.048142295002969036e+02 1.011054576750155718e+02 1.142550930838572043e+02 1.134822242248148427e+02 1.050153399617214092e+02
9.812266957167078374e+01 1.041340124992333358e+02 1.243669843187711308e+02 1.034243727195597131e+02 9.153791811013115876e+01 1.027685013975965376e+02 9.323967875844624587e+01 8.826392413712935081e+01 9.392224599804926299e+01 8.336815887304473449e+01 1.228606187481267682e+02 1.073857408285530681e+02
1.060287889531607561e+02 9.876721075385049176e+01 1.181159989065199625e+02 1.049062473014092376e+02 9.425219268748470824e+01 9.732390950918096451e+01 1.028262977212074816e+02 1.191470266173886330e+02 1.032876456757058889e+02 8.431546330206160178e+01 7.702692725153026743e+01 1.011534347033914258e+02
1.107785639250376732e+02 1.055583527920014149e+02 1.198543794787832582e+02 9.495735161809128044e+01 9.648655830262823940e+01 9.672080245546243304e+01 1.023915786854955741e+02 1.045693498182512542e+02 8.982787864454917326e+01 9.375242682327468913e+01 7.727330886441831126e+01 8.678566948150159988e+01
1.200951574996841629e+02 8.764832722699858891e+01 8.941156805399884888e+01 9.238124972498195575e+01 1.055707711454558648e+02 1.127069642879483240e+02 8.679435899028121071e+01 1.078544990169250042e+02 1.071616417813150832e+02 9.174287788867165716e+01 9.737956875715113370e+01 8.644883248066321357e+01
1.167189486428715099e+02 9.347517552670562679e+01 9.869669441326733761e+01 1.005842211819907703e+02 1.113124617665231995e+02 1.086960726026660353e+02 8.600193394682614212e+01 9.926341982597271851e+01 9.275439380159130565e+01 9.607475738644322405e+01 1.057707761758298517e+02 8.386545467514196162e+01
9.179554366371536389e+01 9.908693328463348848e+01 9.062722773300852452e+01 9.622018535415723761e+01 1.134478561132065408e+02 9.079181886421763181e+01 1.114068671953016292e+02 1.091825728967856008e+02 9.384730652786439009e+01 8.517129376076850633e+01 1.068302240999299073e+02 1.244505804140480905e+02
9.687896188903134487e+01 1.064757360270569677e+02 9.719691534171379033e+01 1.044840774344797580e+02 9.733616585608336891e+01 9.700974304110664548e+01 1.005608535359280324e+02 1.116758956018965705e+02 9.703846541490177913e+01 1.061357480218447051e+02 1.092539356933325934e+02 1.164822952310855442e+02
9.152243743934005238e+01 1.083905575856492050e+02 8.919371686352468487e+01 1.106301673857419701e+02 9.673902266090448165e+01 1.027093920936529088e+02 9.392882885821236982e+01 9.314999598013233140e+01 1.082692045464374928e+02 1.134250177706838798e+02 1.073219927357808388e+02 9.776842022881223215e+01
8.497696720074601728e+01 9.113365902359571180e+01 9.900105068377382622e+01 1.085474038951515041e+02 9.084527495025271548e+01 9.272376705276403186e+01 1.008254147384338779e+02 9.477126397972732263e+01 1.036858735911512213e+02 9.868589338851087689e+01 9.022727532101289682e+01 9.993742965975485504e+01
1.119213252647006414e+02 9.023857904698583354e+01 9.629464373610618111e+01 1.127503488961282443e+02 1.040175806728963437e+02 9.552923557661402754e+01 7.634821106435508398e+01 9.902005506116654487e+01 8.837514554079581330e+01 9.502237085897139934e+01 9.499657957083513793e+01 9.796207731949476738e+01
1.162479307854141695e+02 9.015837251140732178e+01 9.689722342511515762e+01 1.161953738913923644e+02 9.951313954848086496e+01 1.014679687552165461e+02 1.260032922240411324e+02 9.033136664449324371e+01 1.027233820720559549e+02 9.445247676962091532e+01 1.116888436745451827e+02 1.065258983156975887e+02
9.270211945522810026e+01 1.194323865467466703e+02 1.003594877688539384e+02 1.147232422341227505e+02 8.394910291739664387e+01 1.095713991309824706e+02 1.084569095663491112e+02 9.870135110613944107e+01 9.902566986616756139e+01 1.092024526483060924e+02 9.742073208373062698e+01 1.071542383662963971e+02
8.862035845161859982e+01 1.203770535500223389e+02 1.000449923043576064e+02 1.083972030829556559e+02 1.022795688128578604e+02 1.114733185271169873e+02 1.097551551245105372e+02 9.510179882349665093e+01 1.017074997168237189e+02 1.041620158511120025e+02 9.696690584687300429e+01 8.908549814829767399e+01
8.916501444831067147e+01 1.136639937283733417e+02 1.053544208062385508e+02 9.272083914659833681e+01 1.039586561678684120e+02 9.475212464495849929e+01 9.492457787790172574e+01 1.057534604583692328e+02 1.138128307951943725e+02 1.214426561765110932e+02 1.078792910597394297e+02 8.892899128361318617e+01
9.028080366089253062e+01 8.896618670548522800e+01 9.411812193962569495e+01 1.084327917501350953e+02 1.027761863101920881e+02 8.471953808098380989e+01 9.148887834494389892e+01 8.810186923024296846e+01 8.848425359443176319e+01 1.190010039176875409e+02 1.376599004787437366e+02 9.345720965507274514e+01
1.091225779560027007e+02 9.995447366159066860e+01 1.070037590066009301e+02 9.228780977494929516e+01 9.053089191575024586e+01 8.708409269081164439e+01 1.115980980483730889e+02 1.195430616143330838e+02 8.836575108644299803e+01 1.119956454798310546e+02 1.315652747298257736e+02 9.512668027968999240e+01
1.013420203297743427e+02 9.985022957506603802e+01 9.372290022903735007e+01 9.960054037363372004e+01 9.121556601110067675e+01 1.078082509174712413e+02 9.683499221816616398e+01 8.622350395128918876e+01 1.156238228005672539e+02 1.045254960311330308e+02 1.292398511982908076e+02 9.350673320066474048e+01
1.075273643618470203e+02 1.031869384866656958e+02 9.202270998763889054e+01 9.126545531066628314e+01 9.562744019039692489e+01 9.094613439944421884e+01 9.612459862492937646e+01 1.140770981947532050e+02 1.070006047803131395e+02 7.809849268223236152e+01 7.443122562366342265e+01 1.079480549601045851e+02
1.067428819527761021e+02 9.813530965645414028e+01 1.023740456608667841e+02 9.374503972851486822e+01 9.636220029249243169e+01 1.154687804389030674e+02 9.526054965198552793e+01 1.019513047002813835e+02 1.010465836372665080e+02 7.962865024930313496e+01 8.216513171979256924e+01 8.657164164113102345e+01
1.066815106747627908e+02 8.359636556029055043e+01 1.036014278646724875e+02 1.000840210035573818e+02 1.088341065002657331e+02 1.183416172489196754e+02 9.860593335842378337e+01 9.961771208977076242e+01 9.156033406203334835e+01 1.022750259308241141e+02 1.071515124177907126e+02 1.195391462579960660e+02
9.348754189521625335e+01 9.098694849115858574e+01 8.403313615065806630e+01 9.924068607854273694e+01 1.070943461172870173e+02 1.195210225061201754e+02 9.564279063036806861e+01 1.073697707687875891e+02 1.132999767175656416e+02 1.010111172330719000e+02 1.032148060443706896e+02 1.280923781502062297e+02
9.227540137137496856e+01 1.127805061080251789e+02 1.128293852103734025e+02 9.257037169037855051e+01 9.051000288753317591e+01 9.766424241412673268e+01 9.865487870486890642e+01 8.800418741222395624e+01 9.978073744596093775e+01 9.718652867065901546e+01 1.041357735539757243e+02 9.706890254853600197e+01
