log.prior	log.likelihood	log.likelihood.test.set
-1.796662817036631532e+04 -1.012364901083002042e+04 -1.214481731569901967e+03
-1.798597015217313674e+04 -1.012643414624106299e+04 -1.206836791830133734e+03
-1.797567390238270309e+04 -1.012313701421092264e+04 -1.210642129330692114e+03
-1.797258519756020542e+04 -1.013021160608849823e+04 -1.209365676269394498e+03
-1.795243543904239414e+04 -1.011895105914781743e+04 -1.212699324886273189e+03
-1.794766915611974400e+04 -1.013706565397874510e+04 -1.216028537936794692e+03
-1.794494230808713473e+04 -1.012290400036080973e+04 -1.216500567552461234e+03
-1.795914471047673578e+04 -1.011990076492841217e+04 -1.223320627446656545e+03
-1.794047774989723257e+04 -1.012266762830503285e+04 -1.221706347460431516e+03
-1.795897011845562520e+04 -1.012386209622344359e+04 -1.213980844731210254e+03
-1.796321668830903945e+04 -1.011611888075432580e+04 -1.212782360506377245e+03
-1.797612152044009781e+04 -1.012093452066314785e+04 -1.222562389593642820e+03
-1.798797499437340230e+04 -1.011929724503756370e+04 -1.211211500207702557e+03
-1.799340924976033057e+04 -1.011253257499142092e+04 -1.208799759542904212e+03
-1.799217184449186607e+04 -1.011705554470476818e+04 -1.201159307889891352e+03
-1.801386031368287513e+04 -1.011972437498902582e+04 -1.205922497290549927e+03
-1.801713136386741462e+04 -1.012453081244961140e+04 -1.210092069807161351e+03
-1.799115775876551197e+04 -1.011550950281690530e+04 -1.204263253136610729e+03
-1.797713423181361577e+04 -1.011635151576135650e+04 -1.204485475490595036e+03
-1.796902487767858111e+04 -1.011461975269731738e+04 -1.199354065397229988e+03
-1.797901246819514199e+04 -1.011492445738549031e+04 -1.207068358328208433e+03
-1.797402796133183801e+04 -1.012292487180513490e+04 -1.210784041574320781e+03
-1.797868776645074104e+04 -1.011324764859317474e+04 -1.213937495743386989e+03
-1.799595319378980639e+04 -1.011153468101201906e+04 -1.208426906657678046e+03
-1.797487455647825118e+04 -1.011262705748852022e+04 -1.210581645934476910e+03
-1.797600914662819923e+04 -1.012258561399016435e+04 -1.206635793254774853e+03
-1.796042238929118685e+04 -1.011389649627968356e+04 -1.210779133257955891e+03
-1.792965633713074931e+04 -1.012020124995320293e+04 -1.211888456770523590e+03
-1.793668945524459559e+04 -1.011979232857737406e+04 -1.215599326016040322e+03
-1.792671228772657923e+04 -1.010874955357122599e+04 -1.211155663484936213e+03
-1.790861646915688834e+04 -1.012134580573129642e+04 -1.203016224009231792e+03
-1.791783743493902875e+04 -1.011355038033500387e+04 -1.197415762247805105e+03
-1.791380568231295183e+04 -1.012243265225734467e+04 -1.214383580976748362e+03
-1.792983643622745876e+04 -1.011882126039768264e+04 -1.209642613336263366e+03
-1.791393184863188799e+04 -1.012268965034031862e+04 -1.211137180731133412e+03
-1.792174796703384345e+04 -1.012124494231365861e+04 -1.206411937414648037e+03
-1.791767809562973707e+04 -1.012213971086737365e+04 -1.217049643181714600e+03
-1.789909161117320400e+04 -1.012081513231496137e+04 -1.213951136413619679e+03
-1.791649970008993478e+04 -1.012677168182791320e+04 -1.226633544021462967e+03
-1.793744187617978605e+04 -1.012882713649416110e+04 -1.215580029324896259e+03
-1.801275200166911964e+04 -1.010857730149763847e+04 -1.202184279528847128e+03
-1.804837334980789819e+04 -1.010742205351745179e+04 -1.208169372214324540e+03
-1.804782412957818815e+04 -1.011708496234184713e+04 -1.210131367097193106e+03
-1.801372094861887672e+04 -1.011604700946639969e+04 -1.199482740979122809e+03
-1.801473365137791552e+04 -1.010785140888232308e+04 -1.197587427340227805e+03
-1.800587857283877747e+04 -1.011097935506558679e+04 -1.200936385205018269e+03
-1.801131676418730422e+04 -1.010561434817403642e+04 -1.204657113101614868e+03
-1.800592221594378498e+04 -1.011029678231798971e+04 -1.213140564145868666e+03
-1.802424685051659617e+04 -1.010482598836004581e+04 -1.211512749503416671e+03
-1.805362496607744470e+04 -1.010706600521419386e+04 -1.211589733586916282e+03
-1.804906280020546183e+04 -1.010894708111030741e+04 -1.212010955601619116e+03
-1.806565434086083769e+04 -1.010248677543669328e+04 -1.208932615539032668e+03
-1.808815693378886499e+04 -1.009389904361149274e+04 -1.205375847918397994e+03
-1.809711684888043237e+04 -1.010244324741410674e+04 -1.205917833878391320e+03
-1.809007092066856057e+04 -1.009823254024593552e+04 -1.202854917742080033e+03
-1.807371796524743331e+04 -1.011496817121829736e+04 -1.208996586541447869e+03
-1.811769362807671132e+04 -1.009912020651770399e+04 -1.200163042867628064e+03
-1.811153777335101040e+04 -1.009397843753144844e+04 -1.200024638129674713e+03
-1.808553285443234199e+04 -1.009661969999471512e+04 -1.193319432952322131e+03
-1.809252901157454471e+04 -1.011339333369174528e+04 -1.199399887772312468e+03
-1.809282698630561936e+04 -1.009695504706034080e+04 -1.200350720346785693e+03
-1.806690025835585038e+04 -1.010632455760525590e+04 -1.198384633046037379e+03
-1.807075141870146763e+04 -1.009615907755938133e+04 -1.193736580613621300e+03
-1.806381004000851681e+04 -1.009926607550683184e+04 -1.205723063295158681e+03
-1.806806614952316886e+04 -1.009074938579209447e+04 -1.206020301621530507e+03
-1.806238242556616751e+04 -1.009824941565270456e+04 -1.204243312594592680e+03
-1.805373392181348390e+04 -1.009895004564337796e+04 -1.207797890639999878e+03
-1.806024234620893549e+04 -1.008725649832405179e+04 -1.206548064531496948e+03
-1.801149833616629621e+04 -1.009647759830301220e+04 -1.200023959806424500e+03
-1.801068167310239005e+04 -1.010220861858708122e+04 -1.209514367081813361e+03
-1.801574342946763863e+04 -1.009973995117947197e+04 -1.211173736444249244e+03
-1.802726479782408205e+04 -1.009317406048293560e+04 -1.208034057766250953e+03
-1.803678407685284765e+04 -1.009814795522124768e+04 -1.209517022715242092e+03
-1.801208889672114674e+04 -1.009626147949720689e+04 -1.215130840648497724e+03
-1.800872308261914441e+04 -1.009007425994786354e+04 -1.209449494132916698e+03
-1.802921181982432608e+04 -1.007780229760083057e+04 -1.209142820521969043e+03
-1.805367962798465305e+04 -1.007393034313199314e+04 -1.202556281421614585e+03
-1.806229107566269522e+04 -1.008112795302900304e+04 -1.206360360716758805e+03
-1.805513644952508184e+04 -1.007501323744566980e+04 -1.209710477085423918e+03
-1.805979940763810373e+04 -1.008639666402460534e+04 -1.207898633934445570e+03
-1.806317995671342214e+04 -1.009034547760850728e+04 -1.211907126812449860e+03
-1.806681250944774729e+04 -1.008474112066200360e+04 -1.208216597153746989e+03
-1.805593040693134390e+04 -1.010383791913326422e+04 -1.219338148658157024e+03
-1.803168695686532737e+04 -1.010462321521131344e+04 -1.210506493239426618e+03
-1.800430523439275203e+04 -1.010305875641206330e+04 -1.213272341536260228e+03
-1.802346520578005220e+04 -1.009441930984927967e+04 -1.209874832876499568e+03
-1.802520256201688608e+04 -1.010494087223356109e+04 -1.207790377829226145e+03
-1.802610760568436308e+04 -1.009807874953244573e+04 -1.207616398420919722e+03
-1.798331971615980001e+04 -1.010076829517098304e+04 -1.212747778135951194e+03
-1.799189140438317918e+04 -1.009407308956630732e+04 -1.212342163878290648e+03
-1.800404290164931444e+04 -1.010261250914272387e+04 -1.215052927990761418e+03
-1.799460434216921203e+04 -1.009080686945870912e+04 -1.211024428317685306e+03
-1.802932757723771283e+04 -1.009550499562487312e+04 -1.203457643194230513e+03
-1.804843217427042691e+04 -1.009607413094512231e+04 -1.211359794049395532e+03
-1.804780229687054089e+04 -1.009125203283612973e+04 -1.208221656217207510e+03
-1.803242835104515325e+04 -1.009036307641819803e+04 -1.208794222477627500e+03
-1.803088298096482322e+04 -1.010261966510240200e+04 -1.213802015915223819e+03
-1.803801719967515601e+04 -1.009897505315859235e+04 -1.214235877851524492e+03
-1.804891581183236849e+04 -1.009604091874730148e+04 -1.207738428622521496e+03
-1.808089961409442913e+04 -1.009004453586381351e+04 -1.206672166463210942e+03
-1.805887062637502459e+04 -1.008838536216952707e+04 -1.209431695507453696e+03
-1.803535521417630298e+04 -1.010081181639708484e+04 -1.213508237017407737e+03
-1.802609987307700067e+04 -1.009884057072005453e+04 -1.222028165879576591e+03
-1.803723051233930528e+04 -1.009065173485377818e+04 -1.213254161925592143e+03
-1.802529313809108135e+04 -1.010546437910664099e+04 -1.214116160460273477e+03
-1.803507181824561849e+04 -1.009650502892645454e+04 -1.210041930835269795e+03
-1.802559110840592984e+04 -1.009722263979157287e+04 -1.217363952983181662e+03
-1.805700898325855087e+04 -1.010638550195173593e+04 -1.224227172015848737e+03
-1.807230239783019715e+04 -1.010101152958539387e+04 -1.219755015036665100e+03
-1.805866164852188740e+04 -1.009528880900873264e+04 -1.217084675923025770e+03
-1.805148892866459209e+04 -1.009488376481267551e+04 -1.215386988678630587e+03
-1.806170575517683392e+04 -1.010198895330862069e+04 -1.221876640820828925e+03
-1.807875207795272217e+04 -1.009675136348130945e+04 -1.219753441965987349e+03
-1.806680257685594916e+04 -1.009523945895859288e+04 -1.217728849265084591e+03
-1.804115879314884296e+04 -1.010636758492041736e+04 -1.221257000904546203e+03
-1.807281475894281539e+04 -1.009520291252123570e+04 -1.220109709331997692e+03
-1.808044802407751558e+04 -1.009746355747889902e+04 -1.218581775338915122e+03
-1.808977614531131258e+04 -1.010948436263429539e+04 -1.218611596409514277e+03
-1.809503144402797989e+04 -1.009657402569582882e+04 -1.217922585373504262e+03
-1.810122298395837061e+04 -1.009837958847777918e+04 -1.217611497238193806e+03
-1.808454921738450139e+04 -1.011227045869307403e+04 -1.209929327015870967e+03
-1.807127016256769275e+04 -1.009517403436611130e+04 -1.204793930520864251e+03
-1.807171054675829873e+04 -1.009121292583666218e+04 -1.204345732917034638e+03
-1.806457180944884021e+04 -1.008866638887272165e+04 -1.201715183484689078e+03
-1.805387957318912595e+04 -1.009483994704075667e+04 -1.206787607166687394e+03
-1.804296227754994470e+04 -1.008836788766937025e+04 -1.210831920098307819e+03
-1.805138359591174594e+04 -1.008580930261067260e+04 -1.200672269391848204e+03
-1.803828731462174983e+04 -1.009366789613485162e+04 -1.203335553112866364e+03
-1.804235330396092104e+04 -1.010315576209661413e+04 -1.213414131550856837e+03
-1.805575290126602704e+04 -1.009528896655514473e+04 -1.198682698396014985e+03
-1.808765891736639969e+04 -1.008169489324513779e+04 -1.200552588206459859e+03
-1.813024589616669255e+04 -1.007155702823248612e+04 -1.196971044367235663e+03
-1.812279399360252864e+04 -1.008067623438476221e+04 -1.201978252261691523e+03
-1.808943323815232725e+04 -1.009454061006513075e+04 -1.205453366916279265e+03
-1.810153976400893225e+04 -1.008224188948634765e+04 -1.209961150310180983e+03
-1.809631510409849943e+04 -1.007578782280501764e+04 -1.203511228239211505e+03
-1.811325622546638260e+04 -1.008203820128715233e+04 -1.208615845483514477e+03
-1.813415850008235793e+04 -1.007164058793551703e+04 -1.203091488642824515e+03
-1.816020807859162960e+04 -1.007468214610262294e+04 -1.206819335943698206e+03
-1.814223534457089409e+04 -1.008151099571015948e+04 -1.207673839262302863e+03
-1.816890243581920731e+04 -1.007759468554897830e+04 -1.201265272413205821e+03
-1.819106420955455906e+04 -1.008821025174096940e+04 -1.207455693908511421e+03
-1.820283761457099536e+04 -1.009869545647788073e+04 -1.214247605950534762e+03
-1.816797508500253389e+04 -1.009579121954963193e+04 -1.209106974938939402e+03
-1.816000158499073950e+04 -1.009366761671521272e+04 -1.205075785072741837e+03
-1.813248052061285125e+04 -1.008589518899118229e+04 -1.207564909430534044e+03
-1.808751256219984498e+04 -1.009559335625005770e+04 -1.209443028193073133e+03
-1.805196539075051624e+04 -1.010661517713414287e+04 -1.203035160381313744e+03
-1.807550041288797001e+04 -1.009674647654846740e+04 -1.203123142722915418e+03
-1.806990387834078138e+04 -1.010911185428148019e+04 -1.201202584234344158e+03
-1.808694607314585301e+04 -1.010859720016242136e+04 -1.202943448113050636e+03
-1.810058572386426022e+04 -1.011325422877329765e+04 -1.209183659846697083e+03
-1.810298922549763302e+04 -1.010488765185708871e+04 -1.207644781007945312e+03
-1.809962006980773003e+04 -1.010213626616233523e+04 -1.205799660961207792e+03
-1.810393678269489465e+04 -1.011695209743623127e+04 -1.206560345198355662e+03
-1.812910078634212914e+04 -1.010195710146869897e+04 -1.205864083744108939e+03
-1.816414124254723720e+04 -1.010052381074553341e+04 -1.208773222101870942e+03
-1.814535686684993925e+04 -1.011444439203391266e+04 -1.207599123413413054e+03
-1.815173831000430073e+04 -1.010874870712740994e+04 -1.201496883220333530e+03
-1.813349694625451230e+04 -1.010712719293164628e+04 -1.204052421035004045e+03
-1.811804117718487032e+04 -1.011463093683005900e+04 -1.212179254557625427e+03
-1.809760175960564447e+04 -1.012295553487172401e+04 -1.211075088201126164e+03
-1.811509217499446459e+04 -1.012789422480729263e+04 -1.212868618967224847e+03
-1.808289995200358317e+04 -1.012240581008913432e+04 -1.212905279208191132e+03
-1.811080786204677133e+04 -1.012072596108774997e+04 -1.217472582602601051e+03
-1.808482277145942498e+04 -1.013443536961611971e+04 -1.216060727403719284e+03
-1.809878478821077078e+04 -1.011477984292128349e+04 -1.212231118586646971e+03
-1.811479971976378147e+04 -1.011731708187346521e+04 -1.209832011061496360e+03
-1.810406458655360620e+04 -1.012025739508845982e+04 -1.220865443967269130e+03
-1.812066146672531977e+04 -1.012636118804503712e+04 -1.217599649370200950e+03
-1.807395148009328841e+04 -1.012349950268455541e+04 -1.215398886216957635e+03
-1.804670304364622643e+04 -1.012178531864343677e+04 -1.213286673560538020e+03
-1.805483108577392341e+04 -1.012194195517277149e+04 -1.213230838473198219e+03
-1.805404033970115779e+04 -1.011290066871287308e+04 -1.212131856204248379e+03
-1.806205402543738091e+04 -1.012237592382795810e+04 -1.217761014150668416e+03
-1.803473720974287789e+04 -1.013033143336555804e+04 -1.217477367928726380e+03
-1.805482000283929301e+04 -1.013081280063164559e+04 -1.220137450106220967e+03
-1.804727046288791098e+04 -1.012200780863782711e+04 -1.214924869355289047e+03
-1.803626384271320785e+04 -1.011360851069693308e+04 -1.212243956983114003e+03
-1.802867305657707766e+04 -1.010820969207764756e+04 -1.220490664875043876e+03
-1.804175401449945639e+04 -1.011177946268089363e+04 -1.217501424982740900e+03
-1.805847521613453864e+04 -1.010219401817001926e+04 -1.218662799981754688e+03
-1.806424700316167946e+04 -1.011221087064291169e+04 -1.215282670561101440e+03
-1.805661405480982648e+04 -1.010628870796390584e+04 -1.215781527131601706e+03
-1.805781343668582849e+04 -1.010239570242576883e+04 -1.215618573797852150e+03
-1.806305560525420151e+04 -1.009453496662168618e+04 -1.210659227732453473e+03
-1.805293639791774331e+04 -1.009660442521734149e+04 -1.213811540343232537e+03
-1.805580279489509849e+04 -1.009309545119105496e+04 -1.204529144563375667e+03
-1.805262583855510093e+04 -1.009904713956404521e+04 -1.209836309773188987e+03
-1.804802584454717726e+04 -1.010143346802923406e+04 -1.213843258438368139e+03
-1.808875435681153613e+04 -1.008742334917331391e+04 -1.209397298055684587e+03
-1.808681318399983866e+04 -1.008955326778954077e+04 -1.213417526438627192e+03
-1.806481086245195911e+04 -1.007438195140346761e+04 -1.213990281113799483e+03
-1.804873989373476797e+04 -1.008845318472315375e+04 -1.216410966520800230e+03
-1.805387378479815379e+04 -1.008946568052083239e+04 -1.219752940338059943e+03
-1.803176854850360542e+04 -1.009909697321597923e+04 -1.215975458323974635e+03
-1.800891048538954419e+04 -1.009794128428224394e+04 -1.218080071273692283e+03
-1.800247334115221020e+04 -1.008660310822659812e+04 -1.219442729645580584e+03
-1.800403184286139367e+04 -1.009230067569130915e+04 -1.218772962979597651e+03
-1.800207156702695283e+04 -1.009944331674983187e+04 -1.217878638098505235e+03
-1.801585997254297399e+04 -1.009523669100097686e+04 -1.229484130958267542e+03
-1.800721221393132146e+04 -1.009254613728636468e+04 -1.222239272298334072e+03
-1.800239408543828176e+04 -1.009799995056559055e+04 -1.223792851922286445e+03
-1.798731291802274063e+04 -1.009936566165863587e+04 -1.220898540003067410e+03
-1.797244124016865317e+04 -1.010900786933577547e+04 -1.218875571338262489e+03
-1.798373564336449272e+04 -1.009895911880592575e+04 -1.215055685283538878e+03
-1.795776255985810712e+04 -1.010306519226750606e+04 -1.216539179112625334e+03
-1.798191899248784466e+04 -1.009881294943223838e+04 -1.218215782868760925e+03
-1.795792600136420151e+04 -1.010577397463060151e+04 -1.219934899229224811e+03
-1.793501116612970145e+04 -1.010932093025331415e+04 -1.217177712221783167e+03
-1.790804832012517727e+04 -1.009891488844421838e+04 -1.216509733697444517e+03
-1.790290949392473703e+04 -1.010019440779318029e+04 -1.222175652406825975e+03
-1.790590165152465124e+04 -1.010187315685851172e+04 -1.218346291644530538e+03
-1.788365400841395967e+04 -1.011646852309235146e+04 -1.215531027567107685e+03
-1.784841787349546212e+04 -1.011374089159872165e+04 -1.224041491175727060e+03
-1.785990324686553868e+04 -1.011098795883155617e+04 -1.227284431758301707e+03
-1.787402306623681216e+04 -1.010656436973709606e+04 -1.223673869723198550e+03
-1.787065180551727462e+04 -1.010014682895656188e+04 -1.227238800718633684e+03
-1.787594655146096557e+04 -1.010170304339938593e+04 -1.231602639185254702e+03
-1.788989279562955198e+04 -1.009939821093590945e+04 -1.226167135222959132e+03
-1.790837403290381189e+04 -1.009210354837851264e+04 -1.227107836633719216e+03
-1.789248242842421314e+04 -1.009122272409893776e+04 -1.231239482708772357e+03
-1.788047869457789420e+04 -1.010115350422033407e+04 -1.226963996286712700e+03
-1.790713123778111185e+04 -1.010199334679801905e+04 -1.228513029222473506e+03
-1.792004329507078364e+04 -1.010485805766054546e+04 -1.222720706127187896e+03
-1.790036498468516584e+04 -1.011210330611673635e+04 -1.227323260542886601e+03
-1.786891495661786757e+04 -1.010176652087581169e+04 -1.225101979552484863e+03
-1.787672556522400919e+04 -1.010532357113090984e+04 -1.222063695250049477e+03
-1.789264840444669971e+04 -1.010127785135741760e+04 -1.221666276505558017e+03
-1.790828951057584709e+04 -1.010368339849602307e+04 -1.236010659935579042e+03
-1.791882842683663694e+04 -1.009583670443978917e+04 -1.230353233980153163e+03
-1.793355518706833391e+04 -1.009989229283835448e+04 -1.226696090320509938e+03
-1.796547757199662374e+04 -1.010371153975674315e+04 -1.233205043072981425e+03
-1.797848810114016305e+04 -1.011116456461801317e+04 -1.228336570691977613e+03
-1.800895254220971765e+04 -1.009543796300694521e+04 -1.225777858768005444e+03
-1.801117211601455710e+04 -1.009081037608972474e+04 -1.232653471714823354e+03
-1.803613749548745545e+04 -1.009492157058135854e+04 -1.232001869231787168e+03
-1.807742506457285708e+04 -1.009099457132783755e+04 -1.224233550227158958e+03
-1.804024647091152656e+04 -1.009241038028441471e+04 -1.232010903530147061e+03
-1.804347221795730366e+04 -1.009949055695936477e+04 -1.232582173040417729e+03
-1.802987664557748940e+04 -1.011244656949965611e+04 -1.231726735231794464e+03
-1.800119464512488412e+04 -1.010703156761600985e+04 -1.231711218880079286e+03
-1.796212157018870494e+04 -1.011361587692277135e+04 -1.235568779949667260e+03
-1.795332227758209046e+04 -1.010641029532251559e+04 -1.229973713829393546e+03
-1.797219714248435412e+04 -1.010106433260848644e+04 -1.224486556038927120e+03
-1.797966023952831165e+04 -1.009520614592236416e+04 -1.226440228427918555e+03
-1.798202558221550498e+04 -1.009252105806848340e+04 -1.230307443833925845e+03
-1.799369662227009030e+04 -1.009103240495118371e+04 -1.228488405103033983e+03
-1.798338304392053033e+04 -1.009314064451612285e+04 -1.230521663349946721e+03
-1.799013321143468784e+04 -1.009714031633276500e+04 -1.231834831282418236e+03
-1.804200049528386444e+04 -1.008427035820229503e+04 -1.225015863211542182e+03
-1.805024323274436756e+04 -1.007993705029227203e+04 -1.221804641570364311e+03
-1.805037243899936948e+04 -1.008233129124173502e+04 -1.221784290424453047e+03
-1.806804137709913630e+04 -1.007792247869458151e+04 -1.221107659326361954e+03
-1.807029551119625103e+04 -1.008139430299806918e+04 -1.222931405350480873e+03
-1.808797436363813176e+04 -1.007734262605324329e+04 -1.219537145104050978e+03
-1.808928766723514127e+04 -1.008375547581984574e+04 -1.215948810414242871e+03
-1.806416758677767939e+04 -1.009951442594703258e+04 -1.211671460335991469e+03
-1.806640439203035567e+04 -1.009088172106775528e+04 -1.214137679937976372e+03
-1.807217739738452292e+04 -1.008856662503714688e+04 -1.216827186526380956e+03
-1.809717873427781524e+04 -1.008977298771932328e+04 -1.214489008472882233e+03
-1.810004256567607081e+04 -1.009269359556166637e+04 -1.217807241284737756e+03
-1.806235567248329244e+04 -1.009964595856890992e+04 -1.218043998667896631e+03
-1.807201529760382982e+04 -1.009953780652104797e+04 -1.223283506498951283e+03
-1.806561004178078292e+04 -1.010023218240068309e+04 -1.222023001373096577e+03
-1.810963711251557834e+04 -1.008188324802170246e+04 -1.226187756724514657e+03
-1.809065644372010865e+04 -1.009363470920683903e+04 -1.219023420829454608e+03
-1.805309015223280585e+04 -1.009693984844583974e+04 -1.217201770796131314e+03
-1.801010276031186731e+04 -1.009578055500993651e+04 -1.219810235614483645e+03
-1.800212967999447937e+04 -1.010061457094416619e+04 -1.225086981824631039e+03
-1.803116499183432097e+04 -1.009651672456570668e+04 -1.226311104988484203e+03
-1.803251658055475127e+04 -1.008672874902791227e+04 -1.226134933728842498e+03
-1.805347803799912799e+04 -1.008690733024016663e+04 -1.228752872884422231e+03
-1.802037794148119792e+04 -1.009369732239094446e+04 -1.225208106639505331e+03
-1.800383525058778469e+04 -1.009146809881903209e+04 -1.230180022477982220e+03
-1.798603064562566578e+04 -1.010432772217877027e+04 -1.226355632166564192e+03
-1.803798580123071952e+04 -1.009758769587510869e+04 -1.223954695196185185e+03
-1.805568853574266541e+04 -1.008922020626971607e+04 -1.225932584120722822e+03
-1.806153516590072104e+04 -1.009154507634664878e+04 -1.224335580854897216e+03
-1.806646399457603184e+04 -1.009247731469453538e+04 -1.216517077305158182e+03
-1.805740016735646714e+04 -1.009679175064899937e+04 -1.213080720222042146e+03
-1.805656844496585836e+04 -1.010832874281113436e+04 -1.211461576948394850e+03
-1.805528727976568916e+04 -1.010986417190061184e+04 -1.220702431276861262e+03
-1.809044360383565800e+04 -1.010368169206836319e+04 -1.221466501169436015e+03
-1.807611770233634888e+04 -1.010346005878527285e+04 -1.217778166133192826e+03
-1.807643286973129216e+04 -1.008858165473727968e+04 -1.217152147996109306e+03
-1.806023533213865448e+04 -1.008781179762693137e+04 -1.216086235664205105e+03
-1.806916522557797362e+04 -1.009335715825392617e+04 -1.217540576207583854e+03
-1.805677899749491189e+04 -1.009107546757671662e+04 -1.225245353561606407e+03
-1.804732037178612882e+04 -1.009370780878421465e+04 -1.220772179609910381e+03
-1.802579586740010200e+04 -1.009793206833899239e+04 -1.219526540617481260e+03
-1.801734625754638546e+04 -1.009657033734375000e+04 -1.224648322813085088e+03
-1.804124272738063155e+04 -1.009897503895363116e+04 -1.227070434097655379e+03
-1.801969745007231904e+04 -1.009923455057979299e+04 -1.221175524869118817e+03
-1.802943992650181463e+04 -1.009408873970412606e+04 -1.225172446759265767e+03
-1.805009485741797471e+04 -1.010125987608553260e+04 -1.223897101596018729e+03
-1.806490924701572658e+04 -1.009346856904325250e+04 -1.222831182881619952e+03
-1.806148685326307532e+04 -1.009216243647236479e+04 -1.220709388337892506e+03
-1.808327607620160052e+04 -1.009324885694953809e+04 -1.215992825125698801e+03
-1.808883132299191129e+04 -1.009831099452809576e+04 -1.216031869770035883e+03
-1.810620060580486461e+04 -1.009843107168982533e+04 -1.221176699044955512e+03
-1.808955980817729142e+04 -1.010792466834477455e+04 -1.219493046215984577e+03
-1.809092993060652225e+04 -1.010595085137732167e+04 -1.218601417780227166e+03
-1.808723502955391450e+04 -1.010694836321935327e+04 -1.223035851019258644e+03
-1.809905143605323610e+04 -1.010824915976906414e+04 -1.222874216639753740e+03
-1.812334725946849721e+04 -1.009027065744105312e+04 -1.223042293530748793e+03
-1.814167275808431805e+04 -1.009062537711902587e+04 -1.215811478586815610e+03
-1.812865172269815230e+04 -1.008410410790807509e+04 -1.213046791973657946e+03
-1.810484321108472068e+04 -1.009551518166342430e+04 -1.223227150962895394e+03
-1.808782747557906259e+04 -1.009817955153570983e+04 -1.224833380518894046e+03
-1.811059063044987124e+04 -1.008680550943836352e+04 -1.222934210872782387e+03
-1.807865788868711752e+04 -1.010396261383041565e+04 -1.225418020700299166e+03
-1.808570487573126229e+04 -1.009776891814682494e+04 -1.226208138922336275e+03
-1.806017428961501355e+04 -1.010682192413098164e+04 -1.230251682086984147e+03
-1.806960321714166275e+04 -1.009774841618676146e+04 -1.225242792137367815e+03
-1.805997468516587105e+04 -1.009664959118550723e+04 -1.224725656955684826e+03
-1.806996903966632817e+04 -1.009116932072950294e+04 -1.219841687941625878e+03
-1.806257040138959565e+04 -1.009363851398446786e+04 -1.223917303841107696e+03
-1.806243020230291950e+04 -1.010908838942390503e+04 -1.219052167056727740e+03
-1.804382773335927413e+04 -1.010050667351169977e+04 -1.223821149925244754e+03
-1.807923096134600200e+04 -1.008951464453182962e+04 -1.228102918744978524e+03
-1.806762011814209836e+04 -1.009348864227051854e+04 -1.225712615688677488e+03
-1.806694753431558638e+04 -1.009779520413469618e+04 -1.230967502584036538e+03
-1.805740014350296769e+04 -1.010647563437455574e+04 -1.229138282759082813e+03
-1.805186361083731390e+04 -1.010789313735480755e+04 -1.223365586877328042e+03
-1.804173301896994235e+04 -1.010347382240071056e+04 -1.227692553582310211e+03
-1.806775259118277245e+04 -1.011665568077270473e+04 -1.229216316455431752e+03
-1.806563978018028138e+04 -1.010238433716863074e+04 -1.219239239864762567e+03
-1.808132776158136767e+04 -1.009919382335431510e+04 -1.214698244011817678e+03
-1.807537738264167274e+04 -1.010085267635776836e+04 -1.242262196447075894e+03
-1.808901615521209533e+04 -1.010891963918503461e+04 -1.233585407937860509e+03
-1.809720648966743465e+04 -1.010471767866003938e+04 -1.227668499359190719e+03
-1.809628283421889864e+04 -1.009259237969299102e+04 -1.225975422876635093e+03
-1.812403766961564543e+04 -1.009685177054161431e+04 -1.226478483919203427e+03
-1.813386817919213718e+04 -1.009613572012599980e+04 -1.217436560428448956e+03
-1.815522369650796463e+04 -1.010028022783261076e+04 -1.221075340992264501e+03
-1.813388664134379360e+04 -1.010336981735915469e+04 -1.231379179429904070e+03
-1.814896645800903570e+04 -1.009485230145583046e+04 -1.224103483851273722e+03
-1.814829835310894850e+04 -1.009831881065519337e+04 -1.222957331699297811e+03
-1.813354073490937662e+04 -1.010888920604153827e+04 -1.217420019303907338e+03
-1.813976024714155938e+04 -1.010084881236795263e+04 -1.222205534374575109e+03
-1.812057501380814210e+04 -1.009853296967348615e+04 -1.216948181926329653e+03
-1.813828470362775261e+04 -1.009183462585496454e+04 -1.214289832693742028e+03
-1.812340302903194242e+04 -1.009661419781071163e+04 -1.213191660956661508e+03
-1.811979926809753670e+04 -1.009558532307096175e+04 -1.212350660996035458e+03
-1.812843272922728283e+04 -1.010058014251060195e+04 -1.209299670695750137e+03
-1.811496935245741406e+04 -1.009929546695775207e+04 -1.213070610313806355e+03
-1.812555826893124686e+04 -1.010665452469444426e+04 -1.215454660202485229e+03
-1.812252019424471655e+04 -1.010470487098641388e+04 -1.214542739291359339e+03
-1.812294681653499356e+04 -1.009491738210904623e+04 -1.217865157676580566e+03
-1.809973080377186852e+04 -1.011038177257511961e+04 -1.220154640565582667e+03
-1.809308741103740613e+04 -1.010203101849541235e+04 -1.219501989076137306e+03
-1.809681346596458752e+04 -1.009202952474678750e+04 -1.218548007594602041e+03
-1.811246857550935238e+04 -1.009262002554264473e+04 -1.212026804605533471e+03
-1.809871842010920955e+04 -1.008415309559103480e+04 -1.215612508933091704e+03
-1.811112803331180839e+04 -1.008037507411378465e+04 -1.209263902041735491e+03
-1.810748962816100902e+04 -1.008468276724600400e+04 -1.208964734627863891e+03
-1.811043962115195245e+04 -1.008971666219658800e+04 -1.213061347121330527e+03
